record_id,subscriber_msisdn,recipient_number,event_timestamp,transaction_type,amount_paid,service_status,location_cell,session_duration_sec,network_layer,user_agent_device,notes_field
REC-100615,tel:+255-714-009453,255714008494,2023-12-03 14:42:22,TIGO_PESA_CASH_IN,  2873  ,ACTIVE,Tanga,N/A,4G LTE,Samsung Galaxy A14; Android 13,
REC-102340,+255 714 015 070,255714003562,12-11-2023 07:03:50,DATA_RECHARGE,"31,595.1500",CHURNED,DODOMA (Capital),120,4G LTE,Nokia 105 (Feature Phone),Standard call; cell handover success
REC-100899,0714-016-988,255714001370,2023-11-16 12:21:28,VOICE_CALL,"TZS 41,232.51/=",churn,N/A,02:15,4G,Unknown,
REC-100915,  714004795  ,0714017810,19-11-2023 04:43:41,BUNDLE_PURCHASE,"TZS 114,121.11/=",churn,DODOMA (Capital),02:15,LTE-A,Transsion Infinix Hot 30,"USSD session timeout, retry OK"
REC-100313,0714-009-727,0714-019-454,1699123677,TIGO_PESA_CASH_IN,NaN,Active,Arusha,30s,2G GSM,Samsung Galaxy A14; Android 13,None
REC-101360,+255 714 008 768,+255 714 017 399,2023-11-14 04:01:58,SMS_PACK,"120,646.1900",SUSPENDED,Zanzibar,360,unknown,Transsion Infinix Hot 30,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100275,0000000000,+255/714/023153,03-12-2023 08:01:02,BUNDLE_PURCHASE,  42760  ,Pending_Kyc​,dar-es-salaam,30s,5G NR,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-101040,+255(0)714026441,  714012467  ,2023-11-07 14:21:18,BUNDLE_PURCHASE,"TZS 62,349.86/=",Suspended,Arusha﻿,45,unknown,"iPhone 13,2 (iOS 16.5)","VIP Subscriber, priority routing"
REC-100940,255714005206,tel:+255-714-009864,1699323164,TIGO_PESA_CASH_OUT,"27,337.93",UNKNOWN,  Dar es Salaam  ,N/A,unknown,Samsung Galaxy A14; Android 13,"USSD session timeout, retry OK"
REC-100160,tel:+255-714-000274,tel:+255-714-009042,2023-11-10 05:57:50,TIGO_PESA_CASH_OUT,"46,367.55",UNKNOWN,mwanza,0,LTE-A,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-101047,0714-006-713,+255(0)714021098,11/26/2023 01:56 PM,SMS_PACK,"82,423.07",pending,  Dar es Salaam  ,1800,4G LTE,Tecno Spark 10 Pro,Flagged for KYC update; verified by agent
REC-101042,255714006302,0714-003-288,11/16/2023 05:50 PM,TIGO_PESA_CASH_OUT,"14,064.81",Suspended,Arusha﻿,30s,LTE-A,Nokia 105 (Feature Phone),"VIP Subscriber, priority routing"
REC-101959,+255 714 006 165,tel:+255-714-031647,24-11-2023 05:23:11,TIGO_PESA_CASH_OUT,$ 36.33 USD,ACTIVE,DODOMA (Capital),120,4G,Unknown,"USSD session timeout, retry OK"
REC-100755,tel:+255-714-014796,255714016851,1700498654,DATA_RECHARGE,  120420  ,suspnded,DODOMA (Capital),02:15,2G GSM,Transsion Infinix Hot 30,Standard call; cell handover success
REC-101778,  714027674  ,0714-033-291,12/01/2023 08:20 AM,SMS_PACK,,null,ZNZ,N/A,LTE-A,Transsion Infinix Hot 30,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101232,+255 714 001 233,+255(0)714008905,2023-11-18 02:55:28,SMS_PACK,"88,499.62",Suspended,dar-es-salaam,30s,4G,Huawei P40 Lite,"VIP Subscriber, priority routing"
REC-100722,255714033976,tel:+255-714-003836,1699594363,TIGO_PESA_CASH_IN,"45,227.11",Suspended,Dar es Salaam,02:15,4G,Tecno Spark 10 Pro,
REC-102395,+255 714 026 715,tel:+255-714-009179,2023-11-22 14:53:33,SMS_PACK,"TZS 103,008.10/=",churn,Dar es Salaam,0,2G GSM,Huawei P40 Lite,"VIP Subscriber, priority routing"
REC-101883,0714-028-633,0714019591,11/05/2023 06:19 PM,SMS_PACK,$ 59.77 USD,ACTV,Mbeya,02:15,5G NR,Nokia 105 (Feature Phone),
REC-102161,0000000000,+255(0)714030003,UNKNOWN_TIME,SMS_PACK,"TZS 37,260.84/=",,mwanza,360,4G LTE,Huawei P40 Lite,
REC-100846,0000000000,+255(0)714004658,2023-11-16 18:24:00,TIGO_PESA_CASH_OUT,"65,908.47",Suspended,ARUSHA,02:15,unknown,Huawei P40 Lite,None
REC-101513,0714018632,+255(0)714021783,11/14/2023 02:33 PM,SMS_PACK,NaN,Terminated,Arusha (CBD),0,2G GSM,Samsung Galaxy A14; Android 13,
REC-100055,255714010275,255714007946,"Nov 10, 2023 15:42",TIGO_PESA_CASH_IN,"TZS 7,304.60/=",Terminated,Arusha,N/A,4G LTE,Unknown,"VIP Subscriber, priority routing"
REC-102246,  714014933  ,+255/714/001644,12/03/2023 08:46 AM,DATA_RECHARGE,"34,753.44",  active  ,Mwanza,1800,5G NR,Huawei P40 Lite,
REC-101524,N/A,0000000000,"Nov 30, 2023 09:25",SMS_PACK,$ 46.28 USD,TERMINATED,  Dar es Salaam  ,120,4G,Samsung Galaxy A14; Android 13,"VIP Subscriber, priority routing"
REC-101464,0714024112,tel:+255-714-034113,2023-12-01 12:01:27,BUNDLE_PURCHASE,"TZS 7,146.33/=",Term,Arusha﻿,N/A,2G GSM,Unknown,None
REC-100595,N/A,0714022742,04-11-2023 18:17:46,TIGO_PESA_CASH_OUT,"TZS 51,177.55/=",,Morogoro,1800,unknown,Huawei P40 Lite,Flagged for KYC update; verified by agent
REC-101925,N/A,255714014522,06-11-2023 02:38:49,SMS_PACK,FREE,Active,Arusha﻿,360,4G,Samsung Galaxy A14; Android 13,None
REC-100591,255714019317,  714030551  ,2023-11-04T21:25:44+03:00,TIGO_PESA_CASH_IN,  135081  ,ACTV,DODOMA (Capital),N/A,LTE-A,"iPhone 13,2 (iOS 16.5)",Standard call; cell handover success
REC-102491,+255 714 011 645,+255 714 032 606,"Dec 01, 2023 10:45",VOICE_CALL,"TZS 82,814.91/=",SUSPENDED,DODOMA (Capital),N/A,2G GSM,Huawei P40 Lite,"VIP Subscriber, priority routing"
REC-101341,+255/714/012056,N/A,2023-12-02T04:55:18+03:00,VOICE_CALL,"TZS 3,914.67/=",,ARUSHA,30s,LTE-A,Samsung Galaxy A14; Android 13,"VIP Subscriber, priority routing"
REC-100279,  714025893  ,+255(0)714009042,2023-11-20T19:15:44+03:00,SMS_PACK,"13,850.32",Terminated,Dodoma ,30s,5G NR,Tecno Spark 10 Pro,Standard call; cell handover success
REC-101172,N/A,+255/714/016303,2023-11-08T07:14:33+03:00,BUNDLE_PURCHASE,FREE,null,"Stone Town, Zanzibar",-15,unknown,Unknown,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102324,0000000000,  714008768  ,"Nov 08, 2023 11:38",DATA_RECHARGE,FREE,ACTIVE,DAR ES SALAAM,1800,2G GSM,"iPhone 13,2 (iOS 16.5)",
REC-102381,+255 714 014 385,0714-001-233,1700124234,TIGO_PESA_CASH_OUT,"85,051.9900",ACTV,Dodoma ,-15,4G,Nokia 105 (Feature Phone),Flagged for KYC update; verified by agent
REC-101629,255714005480,  714009453  ,1699415761,VOICE_CALL,  93397  ,Terminated,  Dar es Salaam  ,45,4G,Unknown,"USSD session timeout, retry OK"
REC-101812,+255(0)714022057,0714-012-193,1700286946,TIGO_PESA_CASH_IN,"60,021.47",SUSPENDED,Tanga,30s,4G,Samsung Galaxy A14; Android 13,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101199,0714013837,N/A,1700247707,BUNDLE_PURCHASE,$ 48.90 USD,PENDING_KYC,Dar es Salaam,1800,unknown,Nokia 105 (Feature Phone),None
REC-100577,+255 714 026 989,0714016166,2023-11-11 21:48:25,SMS_PACK,,Pending_Kyc​,Dar es Salaam,N/A,2G GSM,"iPhone 13,2 (iOS 16.5)",Flagged for KYC update; verified by agent
REC-102228,255714033428,+255/714/023975,1699147847,TIGO_PESA_CASH_OUT,$ 22.86 USD,SUSPENDED,N/A,02:15,4G LTE,"iPhone 13,2 (iOS 16.5)",Standard call; cell handover success
REC-101675,N/A,+255 714 021 098,2023-11-17 21:48:42,VOICE_CALL,"TZS 140,784.58/=",Pending_Kyc​,  Dar es Salaam  ,120,4G LTE,Unknown,
REC-100603,0714015755,+255/714/023290,11/24/2023 09:28 AM,TIGO_PESA_CASH_OUT,"35,306.93",null,DAR ES SALAAM,N/A,LTE-A,Tecno Spark 10 Pro,
REC-100031,+255 714 033 702,+255(0)714009179,11/19/2023 05:40 PM,TIGO_PESA_CASH_OUT,$ 36.45 USD,churn,Morogoro,120,5G NR,Samsung Galaxy A14; Android 13,
REC-101466,+255 714 001 781,0714023016,2023-11-27 15:42:06,DATA_RECHARGE,TZS 682.26/=,Suspended,Tanga,360,2G GSM,"iPhone 13,2 (iOS 16.5)",
REC-101383,0714026304,0714-010-549,"Nov 25, 2023 07:56",TIGO_PESA_CASH_IN,FREE,Terminated,Mwanza,-15,unknown,Huawei P40 Lite,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102417,0000000000,0000000000,16-11-2023 16:51:14,TIGO_PESA_CASH_OUT,$ 53.77 USD,ACTIVE,  Dar es Salaam  ,45,unknown,Tecno Spark 10 Pro,None
REC-100798,0714026030,0714028359,11/13/2023 09:08 PM,TIGO_PESA_CASH_IN,  26357  ,TERMINATED,DODOMA (Capital),0,2G GSM,Unknown,None
REC-102361,tel:+255-714-016029,+255 714 015 070,"Dec 02, 2023 13:22",BUNDLE_PURCHASE,"-88,213.38",Pending_Kyc​,Mwanza,02:15,4G LTE,Nokia 105 (Feature Phone),"VIP Subscriber, priority routing"
REC-101028,+255/714/029592,255714017399,"Nov 15, 2023 13:21",TIGO_PESA_CASH_IN,"TZS 124,388.13/=",  active  ,N/A,02:15,5G NR,Huawei P40 Lite,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100537,0714-016-577,  714014933  ,"Nov 19, 2023 03:53",BUNDLE_PURCHASE,"120,716.94",null,Mwanza Rock City,120,3G WCDMA,Transsion Infinix Hot 30,"USSD session timeout, retry OK"
REC-100622,N/A,0714029866,UNKNOWN_TIME,VOICE_CALL,$ 40.87 USD,CHURNED,ZNZ,-15,LTE-A,"iPhone 13,2 (iOS 16.5)","VIP Subscriber, priority routing"
REC-101663,0000000000,+255 714 028 907,2023-11-15 23:52:43,VOICE_CALL,  55210  ,Suspended,mwanza,N/A,unknown,"iPhone 13,2 (iOS 16.5)","USSD session timeout, retry OK"
REC-100432,0714-021-235,+255 714 013 563,2023-11-23T06:59:49+03:00,SMS_PACK,  128744  ,TERMINATED,Dodoma ,0,3G WCDMA,"iPhone 13,2 (iOS 16.5)","USSD session timeout, retry OK"
REC-101914,+255(0)714022331,  714008220  ,1699423649,TIGO_PESA_CASH_OUT,FREE,UNKNOWN,dar-es-salaam,0,3G WCDMA,Unknown,Standard call; cell handover success
REC-101178,0714-027-537,N/A,2023-11-28 11:10:14,VOICE_CALL,$ 4.98 USD,Term,Tanga,30s,unknown,Transsion Infinix Hot 30,"USSD session timeout, retry OK"
REC-100254,tel:+255-714-024797,+255/714/023427,11/17/2023 09:13 AM,DATA_RECHARGE,"TZS 37,806.36/=",TERMINATED,  Dar es Salaam  ,-15,4G LTE,Transsion Infinix Hot 30,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101052,+255(0)714025893,+255 714 001 644,11/13/2023 03:32 PM,TIGO_PESA_CASH_IN,"TZS 144,645.97/=",PENDING_KYC,ZNZ,1800,unknown,"iPhone 13,2 (iOS 16.5)",Standard call; cell handover success
REC-101829,255714027948,255714001096,"Nov 19, 2023 06:40",DATA_RECHARGE,"TZS 94,711.09/=",Active,N/A,N/A,unknown,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-100500,+255(0)714001370,0714011097,11/14/2023 11:14 AM,BUNDLE_PURCHASE,  106217  ,CHURNED,Arusha,30s,3G WCDMA,Huawei P40 Lite,Flagged for KYC update; verified by agent
REC-100085,+255(0)714029181,N/A,11/22/2023 11:55 AM,DATA_RECHARGE,NaN,CHURNED,  Dar es Salaam  ,30s,2G GSM,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-101212,+255/714/021098,255714020961,2023-11-17 08:02:14,TIGO_PESA_CASH_IN,"TZS 48,087.60/=",,Arusha (CBD),0,4G,Samsung Galaxy A14; Android 13,"USSD session timeout, retry OK"
REC-100694,N/A,  714020687  ,2023-11-22 08:40:00,DATA_RECHARGE,NaN,,Dar es Salaam,360,4G LTE,Huawei P40 Lite,Standard call; cell handover success
REC-100690,+255/714/003014,0000000000,UNKNOWN_TIME,DATA_RECHARGE,NaN,Pending_Kyc​,,1800,4G,"iPhone 13,2 (iOS 16.5)",Flagged for KYC update; verified by agent
REC-100163,+255/714/005754,0714011371,"Dec 02, 2023 19:38",TIGO_PESA_CASH_OUT,$ 5.64 USD,Active,Zanzibar,45,2G GSM,Transsion Infinix Hot 30,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101355,0714-029-318,0714028359,2023-12-01 10:46:32,VOICE_CALL,"115,488.9500",Active,Arusha (CBD),-15,unknown,Nokia 105 (Feature Phone),None
REC-100301,0714007809,+255(0)714029592,"Nov 27, 2023 11:27",SMS_PACK,  98746  ,actve,  Dar es Salaam  ,120,4G LTE,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-101758,  714007124  ,0714026989,04-11-2023 19:18:03,BUNDLE_PURCHASE,FREE,TERMINATED,ARUSHA,02:15,2G GSM,Tecno Spark 10 Pro,Flagged for KYC update; verified by agent
REC-100858,+255 714 006 302,255714009864,"Nov 16, 2023 08:47",TIGO_PESA_CASH_IN,"19,892.58",actve,,0,4G LTE,Tecno Spark 10 Pro,Standard call; cell handover success
REC-101405,0714002466,tel:+255-714-031373,"Nov 07, 2023 11:02",VOICE_CALL,"91,207.71",suspnded,DAR ES SALAAM,360,5G NR,Nokia 105 (Feature Phone),
REC-101869,N/A,0714-015-892,11/24/2023 10:24 PM,TIGO_PESA_CASH_OUT,$ 19.81 USD,PENDING_KYC,ZNZ,120,4G,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-101325,0714-024-112,0714032743,"Nov 25, 2023 22:05",SMS_PACK,  142444  ,ACTV,Dar es Salaam,45,5G NR,Unknown,Standard call; cell handover success
REC-100748,tel:+255-714-004932,+255 714 032 880,2023/11/04,BUNDLE_PURCHASE,"110,551.66",  active  ,Arusha (CBD),45,3G WCDMA,Unknown,Standard call; cell handover success
REC-102099,0000000000,+255 714 014 522,1700295406,VOICE_CALL,"46,684.93",null,Tanga,0,4G,Transsion Infinix Hot 30,"VIP Subscriber, priority routing"
REC-101652,+255(0)714029455,0714-033-976,2023-11-25 14:31:25,VOICE_CALL,"-133,602.63",pending,dar-es-salaam,0,2G GSM,Samsung Galaxy A14; Android 13,"USSD session timeout, retry OK"
REC-100704,+255 714 015 481,+255 714 012 878,2023-11-29 06:07:20,DATA_RECHARGE,$ 1.58 USD,,"Stone Town, Zanzibar",360,LTE-A,Nokia 105 (Feature Phone),"VIP Subscriber, priority routing"
REC-102206,  714017947  ,+255(0)714010549,2023-11-28T14:52:02+03:00,VOICE_CALL,  39396  ,SUSPENDED,Dar es Salaam,0,5G NR,Nokia 105 (Feature Phone),Standard call; cell handover success
REC-100202,N/A,0714-014-933,11/13/2023 11:07 AM,DATA_RECHARGE,"96,251.59",ACTIVE,Tanga,120,3G WCDMA,Huawei P40 Lite,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100728,+255 714 028 907,N/A,1699629000,DATA_RECHARGE,"TZS 51,946.02/=",suspnded,DAR ES SALAAM,30s,3G WCDMA,Huawei P40 Lite,
REC-101508,tel:+255-714-006028,+255 714 032 743,2023-11-17 12:04:41,VOICE_CALL,"12,085.2300",Term,Dodoma ,360,4G LTE,Huawei P40 Lite,
REC-100270,+255/714/004658,+255/714/027263,2023-11-13 20:48:28,DATA_RECHARGE,"TZS 125,628.01/=",pending,DAR ES SALAAM,30s,LTE-A,"iPhone 13,2 (iOS 16.5)","USSD session timeout, retry OK"
REC-101905,+255/714/008905,255714011645,11/10/2023 03:18 PM,DATA_RECHARGE,$ 18.40 USD,Terminated,mwanza,N/A,3G WCDMA,Unknown,"VIP Subscriber, priority routing"
REC-102295,tel:+255-714-015070,  714001507  ,1700012302,BUNDLE_PURCHASE,$ 7.80 USD,Terminated,Mwanza,N/A,LTE-A,Huawei P40 Lite,"VIP Subscriber, priority routing"
REC-100283,+255 714 027 263,0714003014,11/25/2023 08:04 AM,TIGO_PESA_CASH_OUT,"TZS 57,805.80/=",Suspended,Dodoma,-15,5G NR,Unknown,None
REC-101056,255714014522,0714-028-770,2023-11-28T05:02:08+03:00,TIGO_PESA_CASH_IN,  90219  ,churn,DAR ES SALAAM,N/A,4G,Nokia 105 (Feature Phone),
REC-101732,+255(0)714020002,  714006028  ,"Nov 24, 2023 18:39",TIGO_PESA_CASH_OUT,  25951  ,Active,Arusha,02:15,3G WCDMA,Samsung Galaxy A14; Android 13,"USSD session timeout, retry OK"
REC-101659,0000000000,255714022057,2023-11-23 19:26:22,VOICE_CALL,"TZS 132,563.75/=",SUSPENDED,Arusha﻿,-15,5G NR,Transsion Infinix Hot 30,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100298,+255/714/029866,+255 714 017 262,16-11-2023 04:52:53,TIGO_PESA_CASH_IN,"TZS 145,536.68/=",suspnded,Mbeya,02:15,3G WCDMA,Unknown,Flagged for KYC update; verified by agent
REC-102359,255714030551,+255/714/008768,2023-11-23 09:30:13,VOICE_CALL,,CHURNED,ZNZ,N/A,4G LTE,Unknown,None
REC-100322,0714-021-235,N/A,11/06/2023 12:07 AM,TIGO_PESA_CASH_OUT,"TZS 23,870.36/=",churn,Mbeya,360,LTE-A,"iPhone 13,2 (iOS 16.5)","USSD session timeout, retry OK"
REC-101098,255714030825,+255 714 003 288,11/30/2023 04:49 AM,TIGO_PESA_CASH_OUT,NaN,TERMINATED,dar-es-salaam,N/A,3G WCDMA,Unknown,Flagged for KYC update; verified by agent
REC-100174,+255/714/021098,0714-001-370,1701443988,DATA_RECHARGE,FREE,Term,mwanza,-15,4G,"iPhone 13,2 (iOS 16.5)",
REC-101942,0714-028-085,+255/714/003973,2023-11-10 02:44:39,DATA_RECHARGE,"TZS 52,380.88/=",Term,Arusha (CBD),30s,unknown,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-100215,+255/714/030414,+255 714 027 126,UNKNOWN_TIME,VOICE_CALL,"119,453.85",PENDING_KYC,Arusha (CBD),N/A,5G NR,Tecno Spark 10 Pro,None
REC-101078,0714-006-713,+255(0)714017947,2023-11-28T06:39:29+03:00,TIGO_PESA_CASH_IN,"TZS 135,919.59/=",suspnded,mwanza,360,3G WCDMA,Transsion Infinix Hot 30,"USSD session timeout, retry OK"
REC-102104,0714-030-003,255714005206,"Nov 29, 2023 09:11",SMS_PACK,"28,579.19",Suspended,mwanza,1800,2G GSM,Huawei P40 Lite,Flagged for KYC update; verified by agent
REC-100671,tel:+255-714-023975,+255(0)714024386,11/20/2023 02:57 AM,DATA_RECHARGE,"TZS 66,632.95/=",Pending_Kyc​,dar-es-salaam,120,4G LTE,Nokia 105 (Feature Phone),Flagged for KYC update; verified by agent
REC-102230,+255/714/019865,255714019728,11/28/2023 03:16 PM,TIGO_PESA_CASH_OUT,FREE,pending,dar-es-salaam,0,4G LTE,Transsion Infinix Hot 30,None
REC-101307,  714026167  ,+255(0)714001233,"Nov 04, 2023 12:59",TIGO_PESA_CASH_OUT,  96711  ,suspnded,Dodoma,-15,LTE-A,Tecno Spark 10 Pro,"VIP Subscriber, priority routing"
REC-102356,+255(0)714028085,  714031647  ,2023-12-03 07:07:39,TIGO_PESA_CASH_OUT,$ 7.24 USD,  active  ,mwanza,45,4G,Huawei P40 Lite,Flagged for KYC update; verified by agent
REC-101468,  714030140  ,+255 714 018 358,UNKNOWN_TIME,BUNDLE_PURCHASE,"TZS 90,565.30/=",ACTIVE,,45,LTE-A,Nokia 105 (Feature Phone),
REC-100555,+255(0)714005891,+255 714 033 154,26-11-2023 12:49:48,SMS_PACK,"TZS 74,375.28/=",Suspended,Arusha (CBD),360,5G NR,Nokia 105 (Feature Phone),"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102040,+255 714 017 125,0000000000,11/21/2023 06:35 AM,SMS_PACK,  94518  ,suspnded,Mbeya,-15,4G LTE,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-101077,255714033702,tel:+255-714-022194,2023/11/04,TIGO_PESA_CASH_IN,"-90,620.48",,Dodoma ,45,5G NR,Unknown,"USSD session timeout, retry OK"
REC-100244,+255(0)714014385,+255 714 030 825,11/11/2023 04:06 AM,TIGO_PESA_CASH_OUT,FREE,UNKNOWN,Arusha﻿,1800,unknown,Samsung Galaxy A14; Android 13,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100419,0714-023-016,+255/714/030140,2023-11-07 00:00:11,TIGO_PESA_CASH_OUT,"46,555.3000",Terminated,N/A,45,4G LTE,"iPhone 13,2 (iOS 16.5)",Flagged for KYC update; verified by agent
REC-101787,+255 714 017 125,0714-008-905,2023-11-08 00:44:25,SMS_PACK,  29529  ,Term,DODOMA (Capital),0,4G LTE,Samsung Galaxy A14; Android 13,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102172,255714026578,0714025756,"Nov 12, 2023 21:15",TIGO_PESA_CASH_IN,$ 8.85 USD,null,Arusha (CBD),360,unknown,Nokia 105 (Feature Phone),Standard call; cell handover success
REC-102469,255714004247,255714009042,09-11-2023 21:26:22,SMS_PACK,"116,549.80",  active  ,Dodoma,N/A,4G,Huawei P40 Lite,"VIP Subscriber, priority routing"
REC-100909,+255 714 022 742,+255(0)714005754,2023-12-04 07:35:01,SMS_PACK,  56002  ,Pending_Kyc​,Zanzibar,120,5G NR,Nokia 105 (Feature Phone),
REC-100736,255714021646,0714011919,1701337902,SMS_PACK,"TZS 23,474.02/=",PENDING_KYC,Mbeya,360,unknown,Unknown,None
REC-101917,  714010001  ,+255(0)714013837,11/25/2023 11:12 PM,TIGO_PESA_CASH_OUT,  28000  ,ACTV,Morogoro,45,3G WCDMA,Unknown,
REC-100446,  714028359  ,tel:+255-714-000000,18-11-2023 15:50:53,TIGO_PESA_CASH_OUT,"92,528.04",Suspended,,30s,5G NR,Huawei P40 Lite,None
REC-102116,+255(0)714029044,0714-024-523,11/26/2023 03:30 AM,VOICE_CALL,"TZS 45,449.08/=",ACTV,Mwanza Rock City,-15,unknown,Nokia 105 (Feature Phone),None
REC-101836,N/A,255714030277,11/20/2023 11:41 PM,DATA_RECHARGE,"TZS 38,095.94/=",  active  ,ARUSHA,N/A,3G WCDMA,Nokia 105 (Feature Phone),
REC-100590,255714015207,+255 714 002 055,2023/11/04,BUNDLE_PURCHASE,  9143  ,UNKNOWN,mwanza,02:15,3G WCDMA,Nokia 105 (Feature Phone),
REC-102288,tel:+255-714-004932,+255 714 009 179,2023/11/04,TIGO_PESA_CASH_IN,  48527  ,Term,mwanza,-15,2G GSM,Nokia 105 (Feature Phone),
REC-100609,0714-001-781,+255(0)714006987,2023-11-29 04:48:32,BUNDLE_PURCHASE,"TZS 58,064.78/=",Active,Mwanza Rock City,N/A,2G GSM,Transsion Infinix Hot 30,"VIP Subscriber, priority routing"
REC-100710,0714-030-003,+255 714 029 181,03-12-2023 05:41:58,TIGO_PESA_CASH_IN,"41,970.6600",null,Mwanza,360,3G WCDMA,Nokia 105 (Feature Phone),Flagged for KYC update; verified by agent
REC-100115,0714-016-166,255714026852,12-11-2023 09:02:01,DATA_RECHARGE,"TZS 120,288.25/=",TERMINATED,DAR ES SALAAM,N/A,unknown,Tecno Spark 10 Pro,Standard call; cell handover success
REC-100487,0714000411,+255/714/025482,2023-11-25 14:09:31,BUNDLE_PURCHASE,NaN,ACTV,Morogoro,-15,3G WCDMA,Samsung Galaxy A14; Android 13,"VIP Subscriber, priority routing"
REC-101161,0714020413,+255(0)714022605,2023-11-06 06:30:25,TIGO_PESA_CASH_OUT,"-55,003.49",SUSPENDED,dar-es-salaam,1800,4G LTE,Tecno Spark 10 Pro,"VIP Subscriber, priority routing"
REC-101947,0714023564,+255(0)714007946,2023-11-11 14:13:06,VOICE_CALL,  33677  ,pending,Mwanza,120,unknown,Nokia 105 (Feature Phone),"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101420,+255/714/003151,0000000000,2023-11-18 05:00:01,VOICE_CALL,$ 48.50 USD,actve,DODOMA (Capital),360,unknown,Huawei P40 Lite,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101596,  714010412  ,+255(0)714024523,2023-11-18 13:22:48,BUNDLE_PURCHASE,"30,874.59",Pending_Kyc​,ZNZ,1800,4G LTE,"iPhone 13,2 (iOS 16.5)",Flagged for KYC update; verified by agent
REC-101083,tel:+255-714-005343,+255/714/020413,20-11-2023 13:44:57,SMS_PACK,"TZS 16,321.99/=",ACTV,Arusha (CBD),0,4G,Samsung Galaxy A14; Android 13,
REC-102482,N/A,0714009727,08-11-2023 22:21:25,SMS_PACK,FREE,Active,dar-es-salaam,N/A,4G LTE,Transsion Infinix Hot 30,Standard call; cell handover success
REC-100890,0714016440,0714-005-206,2023-11-30 08:58:04,DATA_RECHARGE,"TZS 95,398.52/=",UNKNOWN,Arusha (CBD),-15,3G WCDMA,Samsung Galaxy A14; Android 13,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100259,0714-014-933,tel:+255-714-003014,"Nov 14, 2023 04:51",VOICE_CALL,"TZS 4,347.49/=",Terminated,dar-es-salaam,N/A,unknown,Samsung Galaxy A14; Android 13,"USSD session timeout, retry OK"
REC-101953,0714-030-140,  714031784  ,1701329288,TIGO_PESA_CASH_IN,"TZS 101,459.16/=",ACTV,Mwanza,45,4G,Tecno Spark 10 Pro,Standard call; cell handover success
REC-100788,255714031510,+255 714 031 784,2023-11-22 16:26:11,BUNDLE_PURCHASE,$ 49.24 USD,Term,ARUSHA,02:15,4G,Huawei P40 Lite,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
