transaction_id,timestamp,sender_msisdn,recipient_identifier,channel,transaction_type,amount_tzs,fee_revenue_tzs,cell_id,status,failure_reason
TPESA-3001761,2026-09-05 09:01:28,+25565***658,TILL-991238,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,121100.0,968.8,TZ-ARU-002,SUCCESS,NONE
TPESA-3001762,2026-09-07 20:09:48,+25577***180,+25577578180,USSD_*150*01#,AIRTIME_TOP_UP,5700.0,0.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3001763,2026-09-05 20:48:19,+25567***991,+25576310797,TIGO_PESA_APP,P2P_TRANSFER,199600.0,2994.0,TZ-SNG-001,SUCCESS,NONE
TPESA-3001764,2026-09-03 18:31:55,+25577***989,+25567198663,USSD_*150*01#,P2P_TRANSFER,88300.0,1324.5,TZ-PWA-001,SUCCESS,NONE
TPESA-3001765,2026-09-01 15:55:52,+25577***612,+25565742834,TIGO_PESA_APP,CASH_OUT_WAKALA,68200.0,1023.0,TZ-DAR-003,SUCCESS,NONE
TPESA-3001766,2026-09-05 22:52:01,+25571***360,+25571535781,TIGO_PESA_APP,P2P_TRANSFER,104300.0,1564.5,TZ-MBY-001,SUCCESS,NONE
TPESA-3001767,2026-09-07 22:57:50,+25571***376,+25575948269,TIGO_PESA_APP,P2P_TRANSFER,41500.0,622.5,TZ-DAR-015,SUCCESS,NONE
TPESA-3001768,2026-09-03 20:16:26,+25577***702,TILL-524594,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,21400.0,171.2,TZ-MAR-001,SUCCESS,NONE
TPESA-3001769,2026-09-03 18:30:46,+25577***636,+25577915985,TIGO_PESA_APP,P2P_TRANSFER,8600.0,350.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3001770,2026-09-03 08:57:00,+25565***583,TILL-902188,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,15000.0,120.0,TZ-TAN-002,SUCCESS,NONE
TPESA-3001771,2026-09-07 23:32:41,+25571***500,+25571112356,TIGO_PESA_APP,P2P_TRANSFER,181400.0,2721.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3001772,2026-09-02 09:20:01,+25567***759,+25574504638,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,865500.0,12982.5,TZ-MTW-001,SUCCESS,NONE
TPESA-3001773,2026-09-02 17:00:37,+25567***215,TILL-701108,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,93500.0,748.0,TZ-TND-001,SUCCESS,NONE
TPESA-3001774,2026-09-02 11:31:59,+25577***921,TILL-523581,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,8300.0,66.4,TZ-DAR-010,SUCCESS,NONE
TPESA-3001775,2026-09-04 09:29:00,+25571***679,+25577808010,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,266000.0,3990.0,TZ-DAR-009,SUCCESS,NONE
TPESA-3001776,2026-09-02 17:33:29,+25565***410,+25571767164,USSD_*150*01#,P2P_TRANSFER,240300.0,3604.5,TZ-SNG-001,SUCCESS,NONE
TPESA-3001777,2026-09-05 12:28:12,+25571***265,+25577779848,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,879500.0,13192.5,TZ-DAR-011,SUCCESS,NONE
TPESA-3001778,2026-09-04 07:17:01,+25567***664,+25574392390,TIGO_PESA_APP,P2P_TRANSFER,199400.0,2991.0,TZ-TAN-001,SUCCESS,NONE
TPESA-3001779,2026-09-02 16:18:37,+25577***513,+25567475050,USSD_*150*01#,CASH_OUT_WAKALA,363700.0,5455.5,TZ-DAR-009,SUCCESS,NONE
TPESA-3001780,2026-09-02 08:24:34,+25577***827,+25567152835,TIGO_PESA_APP,CASH_OUT_WAKALA,282600.0,4239.0,TZ-NJO-001,SUCCESS,NONE
TPESA-3001781,2026-09-04 23:50:21,+25567***458,TILL-959163,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,74000.0,592.0,TZ-TAN-003,SUCCESS,NONE
TPESA-3001782,2026-09-02 20:14:53,+25577***673,TILL-903412,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,63000.0,504.0,TZ-MWA-001,SUCCESS,NONE
TPESA-3001783,2026-09-01 09:05:05,+25577***879,+25577219879,USSD_*150*01#,AIRTIME_TOP_UP,19100.0,0.0,TZ-DOM-003,SUCCESS,NONE
TPESA-3001784,2026-09-02 15:58:36,+25567***838,+25575883535,USSD_*150*01#,P2P_TRANSFER,23400.0,351.0,TZ-PWA-001,SUCCESS,NONE
TPESA-3001785,2026-09-06 14:52:26,+25577***865,TILL-897062,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,78400.0,627.2,TZ-MTW-001,SUCCESS,NONE
TPESA-3001786,2026-09-06 09:26:35,+25571***145,+25571801145,USSD_*150*01#,AIRTIME_TOP_UP,17600.0,0.0,TZ-KIG-001,SUCCESS,NONE
TPESA-3001787,2026-09-02 21:00:19,+25577***647,TILL-705623,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,21500.0,172.0,TZ-KIL-003,SUCCESS,NONE
TPESA-3001788,2026-09-05 17:46:01,+25571***348,TILL-876059,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,114000.0,912.0,TZ-KAH-001,SUCCESS,NONE
TPESA-3001789,2026-09-03 14:54:46,+25577***945,+25571444941,USSD_*150*01#,P2P_TRANSFER,242000.0,3630.0,TZ-KIL-001,SUCCESS,NONE
TPESA-3001790,2026-09-07 13:20:49,+25567***533,+25571972010,USSD_*150*01#,CASH_OUT_WAKALA,466200.0,6993.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3001791,2026-09-02 08:36:28,+25577***287,+25571641199,USSD_*150*01#,P2P_TRANSFER,155700.0,2335.5,TZ-DAR-009,SUCCESS,NONE
TPESA-3001792,2026-09-03 07:45:46,+25565***166,+25577882836,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,169900.0,2548.5,TZ-KIL-002,SUCCESS,NONE
TPESA-3001793,2026-09-02 09:23:52,+25577***049,TILL-662050,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,74100.0,592.8,TZ-MWA-002,SUCCESS,NONE
TPESA-3001794,2026-09-06 18:34:29,+25577***549,TILL-941726,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,35400.0,0.0,TZ-ARU-003,FAILED,SYSTEM_BUSY
TPESA-3001795,2026-09-03 07:33:46,+25571***539,+25565797742,TIGO_PESA_APP,CASH_OUT_WAKALA,12400.0,350.0,TZ-DAR-004,SUCCESS,NONE
TPESA-3001796,2026-09-05 10:04:08,+25567***975,+25567701975,TIGO_PESA_APP,AIRTIME_TOP_UP,7400.0,0.0,TZ-KIG-001,SUCCESS,NONE
TPESA-3001797,2026-09-01 17:52:23,+25571***172,+25571162444,USSD_*150*01#,P2P_TRANSFER,12700.0,350.0,TZ-DAR-006,SUCCESS,NONE
TPESA-3001798,2026-09-01 17:50:13,+25577***061,+25571854619,TIGO_PESA_APP,P2P_TRANSFER,218200.0,3273.0,TZ-DAR-006,SUCCESS,NONE
TPESA-3001799,2026-09-05 21:39:53,+25567***689,+25577578173,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,860100.0,12901.5,TZ-MTW-001,SUCCESS,NONE
TPESA-3001800,2026-09-02 10:53:38,+25567***699,+25574316914,TIGO_PESA_APP,P2P_TRANSFER,113000.0,1695.0,TZ-DOM-002,SUCCESS,NONE
TPESA-3001801,2026-09-04 09:31:21,+25565***497,+25576571605,TIGO_PESA_APP,P2P_TRANSFER,229900.0,3448.5,TZ-IRI-001,SUCCESS,NONE
TPESA-3001802,2026-09-06 10:37:29,+25577***130,+25575668907,TIGO_PESA_APP,CASH_OUT_WAKALA,408200.0,6123.0,TZ-DAR-008,SUCCESS,NONE
TPESA-3001803,2026-09-03 23:14:04,+25565***175,+25565166175,TIGO_PESA_APP,AIRTIME_TOP_UP,2100.0,0.0,TZ-DAR-009,SUCCESS,NONE
TPESA-3001804,2026-09-05 12:55:58,+25577***859,+25565167803,USSD_*150*01#,P2P_TRANSFER,165000.0,2475.0,TZ-ARU-002,SUCCESS,NONE
TPESA-3001805,2026-09-01 18:43:13,+25567***794,+25565496297,TIGO_PESA_APP,CASH_OUT_WAKALA,305300.0,4579.5,TZ-DOM-003,SUCCESS,NONE
TPESA-3001806,2026-09-01 08:30:04,+25567***315,+25577624974,USSD_*150*01#,P2P_TRANSFER,133900.0,2008.5,TZ-MAR-001,SUCCESS,NONE
TPESA-3001807,2026-09-01 16:43:11,+25571***167,TILL-547332,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,30700.0,245.6,TZ-PWA-001,SUCCESS,NONE
TPESA-3001808,2026-09-01 06:42:46,+25567***167,+25567479167,TIGO_PESA_APP,AIRTIME_TOP_UP,7700.0,0.0,TZ-BUK-001,SUCCESS,NONE
TPESA-3001809,2026-09-07 22:02:26,+25577***636,+25574975174,TIGO_PESA_APP,P2P_TRANSFER,182400.0,2736.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3001810,2026-09-01 19:57:45,+25567***588,+25577282028,USSD_*150*01#,CASH_OUT_WAKALA,123200.0,1848.0,TZ-PEM-001,SUCCESS,NONE
TPESA-3001811,2026-09-06 21:41:02,+25577***264,+25577251841,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,681200.0,10218.0,TZ-DOM-001,SUCCESS,NONE
TPESA-3001812,2026-09-05 08:44:09,+25577***701,+25577476701,USSD_*150*01#,AIRTIME_TOP_UP,5400.0,0.0,TZ-DAR-014,SUCCESS,NONE
TPESA-3001813,2026-09-02 16:59:43,+25567***850,+25576394609,TIGO_PESA_APP,P2P_TRANSFER,120500.0,1807.5,TZ-NJO-001,SUCCESS,NONE
TPESA-3001814,2026-09-07 10:12:06,+25571***977,TILL-795738,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,56200.0,449.6,TZ-PEM-001,SUCCESS,NONE
TPESA-3001815,2026-09-05 22:04:51,+25567***395,TILL-567274,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,29000.0,232.0,TZ-KIG-001,SUCCESS,NONE
TPESA-3001816,2026-09-05 06:10:50,+25567***456,+25567900596,TIGO_PESA_APP,CASH_OUT_WAKALA,124800.0,1872.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3001817,2026-09-04 09:14:44,+25571***766,+25565149012,TIGO_PESA_APP,CASH_OUT_WAKALA,329100.0,4936.5,TZ-KIL-001,SUCCESS,NONE
TPESA-3001818,2026-09-01 19:10:08,+25565***571,+25575984983,USSD_*150*01#,P2P_TRANSFER,115800.0,1737.0,TZ-DAR-011,SUCCESS,NONE
TPESA-3001819,2026-09-04 12:46:35,+25571***077,+25567309355,TIGO_PESA_APP,CASH_OUT_WAKALA,426200.0,6393.0,TZ-DAR-004,SUCCESS,NONE
TPESA-3001820,2026-09-04 19:32:29,+25577***714,+25575782416,TIGO_PESA_APP,P2P_TRANSFER,126500.0,1897.5,TZ-TAN-002,SUCCESS,NONE
TPESA-3001821,2026-09-05 06:17:53,+25565***410,TILL-517948,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,108800.0,870.4,TZ-SNG-001,SUCCESS,NONE
TPESA-3001822,2026-09-04 17:17:23,+25577***287,+25574466467,USSD_*150*01#,P2P_TRANSFER,163800.0,2457.0,TZ-DAR-009,SUCCESS,NONE
TPESA-3001823,2026-09-02 11:36:40,+25567***201,+25576526252,USSD_*150*01#,CASH_OUT_WAKALA,159500.0,2392.5,TZ-PWA-002,SUCCESS,NONE
TPESA-3001824,2026-09-05 11:36:05,+25565***608,TILL-827167,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,78100.0,624.8,TZ-DAR-011,SUCCESS,NONE
TPESA-3001825,2026-09-07 14:40:32,+25565***178,+25565199178,USSD_*150*01#,AIRTIME_TOP_UP,15000.0,0.0,TZ-DAR-006,SUCCESS,NONE
TPESA-3001826,2026-09-03 20:36:08,+25565***579,+25571923471,TIGO_PESA_APP,P2P_TRANSFER,54000.0,810.0,TZ-DAR-005,SUCCESS,NONE
TPESA-3001827,2026-09-01 06:26:59,+25567***093,TILL-874512,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,14300.0,114.4,TZ-MTW-001,SUCCESS,NONE
TPESA-3001828,2026-09-05 23:56:42,+25577***527,+25567738213,USSD_*150*01#,P2P_TRANSFER,50300.0,754.5,TZ-PWA-001,SUCCESS,NONE
TPESA-3001829,2026-09-01 13:12:00,+25567***048,+25577107989,USSD_*150*01#,P2P_TRANSFER,74900.0,1123.5,TZ-NJO-001,SUCCESS,NONE
TPESA-3001830,2026-09-04 10:31:09,+25565***826,+25565559184,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,740500.0,11107.5,TZ-PWA-002,SUCCESS,NONE
TPESA-3001831,2026-09-05 21:18:07,+25571***853,+25567674957,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,184500.0,2767.5,TZ-DOM-002,SUCCESS,NONE
TPESA-3001832,2026-09-01 22:57:12,+25565***302,+25565978302,TIGO_PESA_APP,AIRTIME_TOP_UP,18300.0,0.0,TZ-KAH-001,SUCCESS,NONE
TPESA-3001833,2026-09-02 09:05:31,+25565***280,+25575963382,USSD_*150*01#,P2P_TRANSFER,81100.0,1216.5,TZ-KAH-001,SUCCESS,NONE
TPESA-3001834,2026-09-03 15:19:24,+25565***159,+25565347222,TIGO_PESA_APP,P2P_TRANSFER,121700.0,1825.5,TZ-PWA-001,SUCCESS,NONE
TPESA-3001835,2026-09-07 17:09:25,+25565***429,TILL-721528,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,14200.0,113.6,TZ-MBY-001,SUCCESS,NONE
TPESA-3001836,2026-09-03 10:46:17,+25571***399,+25577271550,TIGO_PESA_APP,CASH_OUT_WAKALA,352200.0,5283.0,TZ-MOR-001,SUCCESS,NONE
TPESA-3001837,2026-09-04 17:06:30,+25565***224,+25565301224,USSD_*150*01#,AIRTIME_TOP_UP,13100.0,0.0,TZ-SHI-001,SUCCESS,NONE
TPESA-3001838,2026-09-05 17:38:02,+25571***566,+25567294388,TIGO_PESA_APP,P2P_TRANSFER,62100.0,931.5,TZ-DAR-013,SUCCESS,NONE
TPESA-3001839,2026-09-02 08:21:18,+25571***484,TILL-854524,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,131600.0,1052.8,TZ-DAR-008,SUCCESS,NONE
TPESA-3001840,2026-09-02 15:07:40,+25565***282,+25567265753,USSD_*150*01#,CASH_OUT_WAKALA,458100.0,6871.5,TZ-DAR-012,SUCCESS,NONE
TPESA-3001841,2026-09-01 10:36:20,+25571***930,TILL-513709,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,37900.0,303.2,TZ-MWA-003,SUCCESS,NONE
TPESA-3001842,2026-09-05 09:48:01,+25567***838,+25567121838,USSD_*150*01#,AIRTIME_TOP_UP,8100.0,0.0,TZ-PWA-001,SUCCESS,NONE
TPESA-3001843,2026-09-05 09:22:48,+25567***241,+25567846284,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,371700.0,5575.5,TZ-MTW-001,SUCCESS,NONE
TPESA-3001844,2026-09-01 13:21:27,+25565***338,TILL-702800,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,3000.0,24.0,TZ-DAR-006,SUCCESS,NONE
TPESA-3001845,2026-09-01 15:12:03,+25577***076,TILL-678705,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,67300.0,538.4,TZ-IRI-001,SUCCESS,NONE
TPESA-3001846,2026-09-06 18:53:30,+25565***796,TILL-601830,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,17800.0,142.4,TZ-PWA-002,SUCCESS,NONE
TPESA-3001847,2026-09-05 16:34:21,+25571***981,+25565414619,TIGO_PESA_APP,CASH_OUT_WAKALA,150100.0,2251.5,TZ-MBY-001,SUCCESS,NONE
TPESA-3001848,2026-09-07 06:42:28,+25565***645,+25565730645,TIGO_PESA_APP,AIRTIME_TOP_UP,15800.0,0.0,TZ-GEI-001,SUCCESS,NONE
TPESA-3001849,2026-09-02 10:02:37,+25571***002,+25567918854,USSD_*150*01#,P2P_TRANSFER,14600.0,350.0,TZ-KIL-003,SUCCESS,NONE
TPESA-3001850,2026-09-02 13:19:46,+25571***638,+25575244428,TIGO_PESA_APP,P2P_TRANSFER,65000.0,975.0,TZ-DAR-014,SUCCESS,NONE
TPESA-3001851,2026-09-03 12:13:06,+25577***188,+25565172280,USSD_*150*01#,P2P_TRANSFER,169400.0,2541.0,TZ-DAR-013,SUCCESS,NONE
TPESA-3001852,2026-09-05 13:44:09,+25571***410,+25577538345,TIGO_PESA_APP,P2P_TRANSFER,67600.0,1014.0,TZ-PWA-001,SUCCESS,NONE
TPESA-3001853,2026-09-02 15:12:57,+25577***824,+25577543824,TIGO_PESA_APP,AIRTIME_TOP_UP,6300.0,0.0,TZ-TAN-001,SUCCESS,NONE
TPESA-3001854,2026-09-07 10:14:25,+25577***527,+25577935527,USSD_*150*01#,AIRTIME_TOP_UP,12200.0,0.0,TZ-PWA-001,SUCCESS,NONE
TPESA-3001855,2026-09-06 11:13:30,+25565***433,TILL-896452,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,45200.0,361.6,TZ-DAR-004,SUCCESS,NONE
TPESA-3001856,2026-09-07 17:51:35,+25571***777,+25575950869,TIGO_PESA_APP,CASH_OUT_WAKALA,180400.0,2706.0,TZ-ARU-002,SUCCESS,NONE
TPESA-3001857,2026-09-06 11:03:43,+25571***210,+25567615830,USSD_*150*01#,P2P_TRANSFER,50300.0,754.5,TZ-PWA-002,SUCCESS,NONE
TPESA-3001858,2026-09-04 16:05:48,+25567***991,+25565700972,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,629000.0,9435.0,TZ-SNG-001,SUCCESS,NONE
TPESA-3001859,2026-09-03 18:06:00,+25577***863,+25575146984,USSD_*150*01#,P2P_TRANSFER,148700.0,2230.5,TZ-TAN-002,SUCCESS,NONE
TPESA-3001860,2026-09-06 08:50:54,+25567***824,+25565916564,USSD_*150*01#,P2P_TRANSFER,81900.0,1228.5,TZ-MWA-003,SUCCESS,NONE
TPESA-3001861,2026-09-06 17:44:49,+25567***206,+25577161975,USSD_*150*01#,P2P_TRANSFER,151900.0,2278.5,TZ-TAN-003,SUCCESS,NONE
TPESA-3001862,2026-09-05 09:00:06,+25577***975,TILL-617272,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,128600.0,1028.8,TZ-DAR-001,SUCCESS,NONE
TPESA-3001863,2026-09-07 07:40:54,+25571***951,+25571618951,USSD_*150*01#,AIRTIME_TOP_UP,6300.0,0.0,TZ-DAR-010,SUCCESS,NONE
TPESA-3001864,2026-09-02 07:13:36,+25577***239,TILL-568251,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,135400.0,1083.2,TZ-DAR-005,SUCCESS,NONE
TPESA-3001865,2026-09-04 21:34:17,+25565***876,+25571946465,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,350600.0,5259.0,TZ-DAR-012,SUCCESS,NONE
TPESA-3001866,2026-09-03 19:33:53,+25571***122,+25571734122,TIGO_PESA_APP,AIRTIME_TOP_UP,6800.0,0.0,TZ-MBY-001,SUCCESS,NONE
TPESA-3001867,2026-09-04 20:49:10,+25577***544,+25577467544,USSD_*150*01#,AIRTIME_TOP_UP,6100.0,0.0,TZ-TAB-001,SUCCESS,NONE
TPESA-3001868,2026-09-06 19:15:39,+25571***606,+25565986733,USSD_*150*01#,P2P_TRANSFER,129000.0,1935.0,TZ-DAR-001,SUCCESS,NONE
TPESA-3001869,2026-09-06 17:22:51,+25571***611,+25571942039,USSD_*150*01#,CASH_OUT_WAKALA,235600.0,3534.0,TZ-DAR-006,SUCCESS,NONE
TPESA-3001870,2026-09-03 09:28:05,+25577***238,+25571387240,USSD_*150*01#,P2P_TRANSFER,209000.0,3135.0,TZ-PWA-001,SUCCESS,NONE
TPESA-3001871,2026-09-02 23:15:36,+25571***234,+25567999877,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,913400.0,13701.0,TZ-ZNZ-002,SUCCESS,NONE
TPESA-3001872,2026-09-02 10:11:30,+25577***993,+25571441803,USSD_*150*01#,P2P_TRANSFER,225800.0,3387.0,TZ-TAN-003,SUCCESS,NONE
TPESA-3001873,2026-09-02 23:03:15,+25571***607,+25577811305,USSD_*150*01#,CASH_OUT_WAKALA,133900.0,2008.5,TZ-TND-001,SUCCESS,NONE
TPESA-3001874,2026-09-05 06:40:37,+25567***704,+25565156469,USSD_*150*01#,P2P_TRANSFER,184800.0,2772.0,TZ-DAR-014,SUCCESS,NONE
TPESA-3001875,2026-09-04 07:23:31,+25577***636,+25574105545,USSD_*150*01#,P2P_TRANSFER,182200.0,2733.0,TZ-DAR-003,SUCCESS,NONE
TPESA-3001876,2026-09-04 17:42:23,+25565***559,+25571814314,TIGO_PESA_APP,P2P_TRANSFER,170800.0,2562.0,TZ-DOM-003,SUCCESS,NONE
TPESA-3001877,2026-09-06 09:35:22,+25565***727,+25567655609,TIGO_PESA_APP,P2P_TRANSFER,173400.0,2601.0,TZ-DOM-002,SUCCESS,NONE
TPESA-3001878,2026-09-06 06:12:53,+25565***159,+25571662130,USSD_*150*01#,CASH_OUT_WAKALA,29400.0,441.0,TZ-PWA-001,SUCCESS,NONE
TPESA-3001879,2026-09-06 17:46:56,+25565***818,+25574987520,USSD_*150*01#,CASH_OUT_WAKALA,136600.0,2049.0,TZ-ZNZ-002,SUCCESS,NONE
TPESA-3001880,2026-09-06 21:49:44,+25571***424,+25565613348,USSD_*150*01#,P2P_TRANSFER,160900.0,2413.5,TZ-GEI-001,SUCCESS,NONE
TPESA-3001881,2026-09-05 20:08:58,+25577***572,+25567465960,USSD_*150*01#,P2P_TRANSFER,138600.0,2079.0,TZ-ZNZ-004,SUCCESS,NONE
TPESA-3001882,2026-09-05 10:32:59,+25565***883,+25577268540,USSD_*150*01#,CASH_OUT_WAKALA,318500.0,4777.5,TZ-PWA-001,SUCCESS,NONE
TPESA-3001883,2026-09-05 23:48:02,+25567***458,TILL-995653,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,7100.0,56.8,TZ-TAN-003,SUCCESS,NONE
TPESA-3001884,2026-09-04 11:18:43,+25565***917,+25575198224,TIGO_PESA_APP,CASH_OUT_WAKALA,183300.0,2749.5,TZ-BUK-001,SUCCESS,NONE
TPESA-3001885,2026-09-06 19:01:13,+25577***407,+25565996393,USSD_*150*01#,P2P_TRANSFER,196600.0,2949.0,TZ-PWA-002,SUCCESS,NONE
TPESA-3001886,2026-09-07 14:27:16,+25565***845,+25571752588,USSD_*150*01#,CASH_OUT_WAKALA,272400.0,4086.0,TZ-ZNZ-001,SUCCESS,NONE
TPESA-3001887,2026-09-03 11:31:33,+25567***252,+25567268252,TIGO_PESA_APP,AIRTIME_TOP_UP,11400.0,0.0,TZ-DOM-002,SUCCESS,NONE
TPESA-3001888,2026-09-02 21:12:34,+25565***578,+25577192193,USSD_*150*01#,P2P_TRANSFER,35200.0,528.0,TZ-MOR-001,SUCCESS,NONE
TPESA-3001889,2026-09-06 23:08:30,+25571***939,+25571808323,USSD_*150*01#,CASH_OUT_WAKALA,274800.0,4122.0,TZ-KIL-003,SUCCESS,NONE
TPESA-3001890,2026-09-02 18:45:28,+25571***716,+25567434391,TIGO_PESA_APP,CASH_OUT_WAKALA,170800.0,2562.0,TZ-TAN-003,SUCCESS,NONE
TPESA-3001891,2026-09-04 08:39:40,+25577***923,+25567786553,TIGO_PESA_APP,P2P_TRANSFER,244000.0,3660.0,TZ-MOR-001,SUCCESS,NONE
TPESA-3001892,2026-09-03 19:32:22,+25565***169,+25567117026,TIGO_PESA_APP,P2P_TRANSFER,119100.0,1786.5,TZ-SON-001,SUCCESS,NONE
TPESA-3001893,2026-09-01 15:04:11,+25565***102,+25571905673,USSD_*150*01#,CASH_OUT_WAKALA,207600.0,3114.0,TZ-ZNZ-004,SUCCESS,NONE
TPESA-3001894,2026-09-05 13:21:08,+25577***486,+25567436220,USSD_*150*01#,P2P_TRANSFER,127600.0,1914.0,TZ-DAR-003,SUCCESS,NONE
TPESA-3001895,2026-09-04 07:01:14,+25567***710,+25567811710,TIGO_PESA_APP,AIRTIME_TOP_UP,13000.0,0.0,TZ-DAR-003,SUCCESS,NONE
TPESA-3001896,2026-09-01 09:03:22,+25577***562,TILL-928992,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,113500.0,908.0,TZ-TND-001,SUCCESS,NONE
TPESA-3001897,2026-09-07 08:19:23,+25571***453,+25567737160,USSD_*150*01#,P2P_TRANSFER,151900.0,2278.5,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3001898,2026-09-02 21:34:06,+25567***241,+25571510446,USSD_*150*01#,CASH_OUT_WAKALA,301100.0,4516.5,TZ-MTW-001,SUCCESS,NONE
TPESA-3001899,2026-09-01 07:42:38,+25565***786,+25565440786,USSD_*150*01#,AIRTIME_TOP_UP,2000.0,0.0,TZ-SON-001,SUCCESS,NONE
TPESA-3001900,2026-09-01 11:35:00,+25565***821,+25565138821,USSD_*150*01#,AIRTIME_TOP_UP,6100.0,0.0,TZ-TND-001,SUCCESS,NONE
TPESA-3001901,2026-09-03 18:27:17,+25571***212,+25565229942,USSD_*150*01#,P2P_TRANSFER,141400.0,2121.0,TZ-NJO-001,SUCCESS,NONE
TPESA-3001902,2026-09-05 14:13:23,+25577***165,+25565170525,USSD_*150*01#,P2P_TRANSFER,26200.0,393.0,TZ-ZNZ-004,SUCCESS,NONE
TPESA-3001903,2026-09-05 18:52:03,+25565***905,+25567964632,TIGO_PESA_APP,CASH_OUT_WAKALA,388900.0,5833.5,TZ-DAR-006,SUCCESS,NONE
TPESA-3001904,2026-09-04 08:57:28,+25571***644,TILL-523956,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,138700.0,1109.6,TZ-PEM-001,SUCCESS,NONE
TPESA-3001905,2026-09-01 06:01:57,+25577***016,+25577811016,USSD_*150*01#,AIRTIME_TOP_UP,14500.0,0.0,TZ-MBY-001,SUCCESS,NONE
TPESA-3001906,2026-09-05 20:42:29,+25567***003,TILL-665026,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,125000.0,1000.0,TZ-SHI-001,SUCCESS,NONE
TPESA-3001907,2026-09-06 11:13:50,+25567***367,+25571513128,USSD_*150*01#,P2P_TRANSFER,49400.0,741.0,TZ-DOM-003,SUCCESS,NONE
TPESA-3001908,2026-09-01 22:38:16,+25567***975,TILL-876327,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,36200.0,289.6,TZ-TAB-001,SUCCESS,NONE
TPESA-3001909,2026-09-04 17:18:49,+25571***867,+25571966673,TIGO_PESA_APP,CASH_OUT_WAKALA,392700.0,5890.5,TZ-MWA-002,SUCCESS,NONE
TPESA-3001910,2026-09-05 17:17:33,+25565***609,+25565759134,USSD_*150*01#,CASH_OUT_WAKALA,354400.0,5316.0,TZ-TAN-001,SUCCESS,NONE
TPESA-3001911,2026-09-07 10:10:35,+25571***341,TILL-555890,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,45500.0,364.0,TZ-NJO-001,SUCCESS,NONE
TPESA-3001912,2026-09-01 21:05:06,+25571***804,+25571701804,TIGO_PESA_APP,AIRTIME_TOP_UP,16100.0,0.0,TZ-MWA-003,SUCCESS,NONE
TPESA-3001913,2026-09-02 08:43:44,+25571***461,+25565467667,TIGO_PESA_APP,P2P_TRANSFER,248500.0,3727.5,TZ-DOM-001,SUCCESS,NONE
