session_id,timestamp,msisdn,imsi,cell_id,technology,apn_name,uplink_mb,downlink_mb,total_traffic_mb,duration_min,avg_throughput_mbps,rtt_latency_ms,packet_loss_pct,billable_amount_tzs
CDR-D-2003078,2026-09-01 06:04:35,+25577181247,640028359619163,TZ-DAR-015,3G,tigo.internet,1.53,5.89,7.42,23,3.33,78.6,1.97,16.32
CDR-D-2003079,2026-09-06 11:14:03,+25565535214,640025760712372,TZ-NJO-001,3G,tigo.internet,27.41,78.9,106.3,4,4.48,95.2,1.31,233.86
CDR-D-2003080,2026-09-03 12:33:18,+25567923481,640027384985150,TZ-DAR-014,3G,tigo.pesa.app,12.0,55.48,67.47,65,3.18,120.6,2.23,0.0
CDR-D-2003081,2026-09-07 16:57:36,+25567116645,640024961067014,TZ-ZNZ-001,5G,tigo.internet,57.31,457.48,514.79,69,172.2,24.2,0.06,1132.53
CDR-D-2003082,2026-09-07 20:36:18,+25571340897,640024681542027,TZ-DAR-012,5G,tigo.pesa.app,160.77,750.44,911.2,85,270.13,22.6,0.01,0.0
CDR-D-2003083,2026-09-04 05:44:46,+25565976097,640021369702097,TZ-SNG-001,3G,tigo.pesa.app,15.56,40.12,55.68,10,5.39,100.4,2.35,0.0
CDR-D-2003084,2026-09-01 00:19:56,+25567531690,640027780484666,TZ-GEI-001,4G,tigo.internet,179.37,789.83,969.2,56,30.45,46.8,0.27,2132.24
CDR-D-2003085,2026-09-07 19:23:14,+25571738720,640023727210979,TZ-DOM-002,5G,tigo.internet,769.36,3155.6,3924.96,39,141.95,22.4,0.14,8634.92
CDR-D-2003086,2026-09-07 12:37:13,+25571294069,640022024862905,TZ-DAR-001,5G,tigo.pesa.app,615.67,2911.33,3527.0,36,114.83,27.2,0.1,0.0
CDR-D-2003087,2026-09-03 06:27:09,+25567305222,640021096845709,TZ-TAB-001,3G,tigo.internet,29.74,75.34,105.07,60,3.09,108.5,0.6,231.16
CDR-D-2003088,2026-09-04 11:01:16,+25565424536,640023605890125,TZ-TAR-001,3G,tigo.internet,23.51,63.59,87.09,7,6.67,119.2,1.49,191.6
CDR-D-2003089,2026-09-01 05:27:42,+25577474880,640028136453451,TZ-MWA-002,4G,tigo.internet,122.86,758.35,881.21,82,20.31,29.3,0.23,1938.66
CDR-D-2003090,2026-09-05 17:21:15,+25567322022,640023201397080,TZ-TND-001,3G,tigo.corporate,16.01,48.39,64.4,32,1.84,90.9,0.62,141.69
CDR-D-2003091,2026-09-07 12:49:08,+25565927895,640029561936242,TZ-MBY-001,4G,tigo.internet,83.74,317.19,400.94,37,32.41,30.4,0.08,882.06
CDR-D-2003092,2026-09-04 01:33:38,+25565861288,640029001594091,TZ-BUK-001,3G,tigo.pesa.app,4.73,18.39,23.11,5,3.63,125.7,1.88,0.0
CDR-D-2003093,2026-09-01 00:47:53,+25577706424,640026530469438,TZ-DAR-001,5G,tigo.internet,284.39,1510.79,1795.18,13,63.25,14.5,0.09,3949.41
CDR-D-2003094,2026-09-06 00:49:25,+25577894139,640029941564880,TZ-DOM-002,5G,tigo.internet,40.18,176.29,216.47,60,145.24,19.8,0.09,476.24
CDR-D-2003095,2026-09-03 21:11:13,+25571759675,640021413202112,TZ-DOM-001,5G,tigo.pesa.app,431.99,2984.47,3416.46,21,109.18,19.0,0.12,0.0
CDR-D-2003096,2026-09-04 02:32:36,+25577265969,640027995138043,TZ-MWA-003,4G,tigo.corporate,8.39,43.61,52.01,11,29.75,44.6,0.31,114.42
CDR-D-2003097,2026-09-05 16:15:46,+25565210338,640023501256025,TZ-DAR-006,4G,tigo.corporate,82.01,389.91,471.93,23,62.9,47.1,0.38,1038.24
CDR-D-2003098,2026-09-07 21:13:13,+25577355479,640021174800445,TZ-DAR-006,4G,tigo.internet,149.96,578.07,728.02,56,31.15,46.7,0.33,1601.65
CDR-D-2003099,2026-09-03 05:47:14,+25577990691,640029121545413,TZ-MOR-001,4G,tigo.internet,170.0,595.9,765.9,52,29.76,27.1,0.18,1684.98
CDR-D-2003100,2026-09-03 22:41:56,+25577787120,640023166860023,TZ-DAR-013,5G,tigo.internet,625.88,2742.98,3368.86,6,100.26,27.6,0.11,7411.5
CDR-D-2003101,2026-09-02 12:15:21,+25577324682,640023208691233,TZ-ZNZ-004,4G,tigo.internet,125.48,540.22,665.7,61,24.1,45.0,0.31,1464.55
CDR-D-2003102,2026-09-01 15:35:59,+25577171046,640026808867808,TZ-ZNZ-001,5G,tigo.internet,455.61,2960.29,3415.9,51,120.26,24.6,0.02,7514.98
CDR-D-2003103,2026-09-03 05:53:55,+25567231432,640021901260260,TZ-DAR-003,5G,tigo.internet,242.2,1715.76,1957.95,76,110.8,27.6,0.02,4307.49
CDR-D-2003104,2026-09-02 04:33:51,+25571736877,640024881785530,TZ-MWA-002,4G,tigo.internet,156.6,566.16,722.76,45,25.9,51.8,0.31,1590.08
CDR-D-2003105,2026-09-01 18:41:22,+25565494228,640028876335861,TZ-ZNZ-001,5G,tigo.internet,684.05,2853.72,3537.77,22,58.43,24.0,0.12,7783.1
CDR-D-2003106,2026-09-02 08:59:30,+25571317264,640026166847778,TZ-KAH-001,4G,tigo.internet,40.86,257.26,298.11,30,39.59,32.4,0.25,655.85
CDR-D-2003107,2026-09-01 07:40:55,+25567949602,640025412413776,TZ-NJO-001,3G,tigo.corporate,16.51,53.5,70.01,27,7.28,90.2,1.83,154.02
CDR-D-2003108,2026-09-02 03:38:21,+25567382795,640026163456469,TZ-GEI-001,4G,tigo.pesa.app,121.01,405.09,526.1,47,57.56,51.4,0.25,0.0
CDR-D-2003109,2026-09-05 19:58:52,+25577370473,640029530420568,TZ-DOM-003,4G,tigo.internet,100.41,647.69,748.1,57,29.62,44.0,0.25,1645.82
CDR-D-2003110,2026-09-06 20:09:46,+25567839525,640028979273911,TZ-KAH-001,4G,tigo.internet,143.93,607.73,751.66,21,58.11,46.8,0.27,1653.65
CDR-D-2003111,2026-09-02 15:56:24,+25567838237,640022916728422,TZ-DAR-012,5G,tigo.internet,175.81,1433.9,1609.71,54,47.24,24.4,0.07,3541.36
CDR-D-2003112,2026-09-06 06:17:34,+25571625245,640025539136501,TZ-TAB-001,3G,tigo.pesa.app,13.31,35.22,48.52,37,5.36,70.1,2.08,0.0
CDR-D-2003113,2026-09-03 06:07:31,+25567322022,640023201397080,TZ-TND-001,3G,tigo.corporate,17.94,51.8,69.74,28,4.98,122.0,1.95,153.42
CDR-D-2003114,2026-09-05 06:02:15,+25567330533,640029102064850,TZ-DAR-015,3G,tigo.pesa.app,16.53,80.68,97.22,25,4.52,136.9,0.55,0.0
CDR-D-2003115,2026-09-02 16:31:28,+25565789504,640021542747974,TZ-ZNZ-001,5G,tigo.internet,34.77,212.32,247.08,61,68.98,26.7,0.07,543.58
CDR-D-2003116,2026-09-02 06:33:25,+25567201866,640021950578005,TZ-TAB-001,3G,tigo.corporate,6.29,17.63,23.93,13,2.58,110.7,0.57,52.64
CDR-D-2003117,2026-09-04 20:11:46,+25565779020,640022211370833,TZ-DAR-010,4G,tigo.corporate,142.21,644.04,786.24,47,16.79,35.0,0.35,1729.74
CDR-D-2003118,2026-09-04 07:59:30,+25571979827,640024636537575,TZ-ZNZ-001,5G,tigo.internet,223.1,1386.8,1609.91,62,271.07,14.6,0.04,3541.8
CDR-D-2003119,2026-09-06 14:47:05,+25565143926,640025484003506,TZ-DAR-010,4G,tigo.corporate,51.38,237.74,289.12,68,55.55,28.1,0.28,636.05
CDR-D-2003120,2026-09-07 09:11:08,+25567913185,640026510697299,TZ-GEI-001,4G,tigo.internet,197.9,925.06,1122.96,21,13.83,30.9,0.22,2470.51
CDR-D-2003121,2026-09-07 23:31:20,+25565995113,640026933257157,TZ-SON-001,3G,tigo.internet,6.19,27.9,34.09,83,3.0,93.5,1.19,75.0
CDR-D-2003122,2026-09-07 08:40:51,+25571970645,640025588007201,TZ-MBY-001,4G,tigo.pesa.app,38.8,225.6,264.4,4,55.39,50.4,0.22,0.0
CDR-D-2003123,2026-09-05 23:16:59,+25571938139,640022363123471,TZ-MBY-002,4G,tigo.mms,10.18,59.95,70.13,87,44.8,52.3,0.18,154.29
CDR-D-2003124,2026-09-02 23:03:08,+25567137581,640026580427322,TZ-SHI-001,3G,tigo.pesa.app,10.79,41.07,51.87,11,3.19,92.9,0.72,0.0
CDR-D-2003125,2026-09-04 19:40:31,+25567278026,640029674596936,TZ-MWA-001,5G,tigo.internet,266.89,1301.98,1568.88,22,72.28,19.9,0.14,3451.53
CDR-D-2003126,2026-09-04 23:24:19,+25577403578,640025789633176,TZ-KIL-001,4G,tigo.internet,127.69,437.17,564.86,74,17.24,37.9,0.39,1242.7
CDR-D-2003127,2026-09-07 09:42:56,+25571447688,640023020792127,TZ-DAR-011,4G,tigo.internet,144.63,701.71,846.34,43,49.72,37.2,0.1,1861.95
CDR-D-2003128,2026-09-05 19:38:06,+25565154638,640021877118282,TZ-MAR-001,3G,tigo.internet,11.18,40.9,52.09,49,3.65,73.7,1.5,114.59
CDR-D-2003129,2026-09-04 19:40:11,+25577285225,640027846389041,TZ-DAR-008,4G,tigo.internet,212.29,749.05,961.35,73,41.28,47.0,0.09,2114.96
CDR-D-2003130,2026-09-05 05:42:50,+25577332060,640023685585090,TZ-KIL-002,3G,tigo.internet,4.42,20.17,24.59,82,2.17,78.2,2.38,54.1
CDR-D-2003131,2026-09-07 16:59:06,+25567780228,640026749782732,TZ-DOM-002,5G,tigo.corporate,70.86,306.72,377.58,59,66.89,18.0,0.03,830.67
CDR-D-2003132,2026-09-05 21:45:48,+25571266461,640027104899851,TZ-DOM-001,5G,tigo.internet,606.48,2647.69,3254.17,5,118.87,13.8,0.09,7159.17
CDR-D-2003133,2026-09-06 00:47:50,+25567146228,640025310195918,TZ-DOM-002,5G,tigo.internet,330.14,2429.68,2759.82,75,191.42,23.0,0.07,6071.61
CDR-D-2003134,2026-09-02 21:26:39,+25577755853,640029894308703,TZ-TAB-001,3G,tigo.internet,26.62,73.05,99.66,74,2.37,71.1,0.63,219.26
CDR-D-2003135,2026-09-01 15:49:16,+25577802374,640027717423384,TZ-ARU-002,4G,tigo.internet,86.51,440.91,527.43,66,16.42,49.3,0.06,1160.34
CDR-D-2003136,2026-09-04 21:07:54,+25565863124,640024220107677,TZ-DOM-002,5G,tigo.internet,147.18,828.16,975.33,52,177.68,26.3,0.15,2145.73
CDR-D-2003137,2026-09-01 12:08:13,+25567445200,640027558641561,TZ-MBY-002,4G,tigo.internet,48.09,178.25,226.34,72,30.49,51.4,0.22,497.95
CDR-D-2003138,2026-09-02 03:03:14,+25577948611,640021553155490,TZ-MWA-002,4G,tigo.internet,50.59,245.56,296.15,55,53.79,40.6,0.23,651.54
CDR-D-2003139,2026-09-02 10:57:36,+25567757685,640022357806226,TZ-DAR-004,5G,tigo.internet,56.93,318.84,375.77,18,255.79,20.3,0.15,826.7
CDR-D-2003140,2026-09-07 01:34:39,+25567749466,640024805765751,TZ-ARU-001,5G,tigo.corporate,369.41,3006.36,3375.76,60,59.92,17.1,0.14,7426.68
CDR-D-2003141,2026-09-01 13:37:07,+25565910389,640027991986741,TZ-DOM-003,4G,tigo.internet,59.15,198.14,257.29,72,48.07,51.5,0.12,566.05
CDR-D-2003142,2026-09-01 09:17:59,+25571151539,640029696334671,TZ-DAR-004,5G,tigo.internet,409.25,2932.35,3341.6,34,170.3,20.1,0.02,7351.51
CDR-D-2003143,2026-09-06 07:45:53,+25567875702,640024779805199,TZ-PEM-001,3G,tigo.internet,16.26,41.15,57.41,32,2.14,75.9,0.89,126.29
CDR-D-2003144,2026-09-07 17:25:29,+25567833723,640027614170462,TZ-PWA-002,4G,tigo.internet,32.04,151.24,183.29,68,61.06,50.5,0.14,403.23
CDR-D-2003145,2026-09-05 23:26:24,+25565130401,640023901232981,TZ-SNG-001,3G,tigo.pesa.app,13.36,39.53,52.9,47,6.17,79.5,1.94,0.0
CDR-D-2003146,2026-09-03 22:33:05,+25571907812,640029639044885,TZ-ARU-001,5G,tigo.pesa.app,25.29,157.5,182.79,47,113.35,18.0,0.1,0.0
CDR-D-2003147,2026-09-03 05:56:28,+25577491329,640029849565863,TZ-DAR-002,4G,tigo.internet,151.42,878.72,1030.14,71,47.53,34.9,0.2,2266.31
CDR-D-2003148,2026-09-03 02:13:38,+25577824038,640021343868435,TZ-SHI-001,3G,tigo.internet,2.14,6.21,8.35,82,1.29,97.2,1.02,18.38
CDR-D-2003149,2026-09-03 16:42:56,+25577835132,640022753617371,TZ-DOM-001,5G,tigo.internet,190.82,1105.0,1295.82,42,193.17,23.2,0.13,2850.8
CDR-D-2003150,2026-09-06 20:26:06,+25577979727,640027736142481,TZ-DAR-002,4G,tigo.corporate,129.39,742.45,871.84,89,14.13,27.7,0.22,1918.04
CDR-D-2003151,2026-09-01 18:18:19,+25567336288,640028851095587,TZ-DAR-013,5G,tigo.internet,455.07,2498.9,2953.97,73,221.84,19.9,0.08,6498.73
CDR-D-2003152,2026-09-03 02:06:13,+25577617033,640029082143437,TZ-IRI-001,4G,tigo.internet,261.24,877.77,1139.01,39,59.22,43.1,0.38,2505.82
CDR-D-2003153,2026-09-07 02:16:16,+25577604575,640028348547534,TZ-MWA-003,4G,tigo.internet,61.08,295.31,356.4,80,53.44,34.6,0.3,784.07
CDR-D-2003154,2026-09-04 02:38:46,+25565863209,640029108060197,TZ-MWA-002,4G,tigo.internet,109.19,431.42,540.61,87,30.11,35.6,0.18,1189.35
CDR-D-2003155,2026-09-07 02:55:58,+25567685126,640029119337640,TZ-DAR-005,4G,tigo.internet,138.73,580.54,719.26,48,29.88,32.0,0.36,1582.37
CDR-D-2003156,2026-09-07 14:08:05,+25567268252,640023063088799,TZ-DOM-002,5G,tigo.pesa.app,72.32,331.93,404.26,71,262.42,25.4,0.08,0.0
CDR-D-2003157,2026-09-07 12:16:22,+25577606877,640026464008146,TZ-PWA-002,4G,tigo.internet,15.84,86.48,102.32,17,44.73,44.6,0.07,225.1
CDR-D-2003158,2026-09-05 17:16:54,+25567105337,640027143189785,TZ-MAR-001,3G,tigo.internet,24.67,68.39,93.06,66,6.06,72.8,2.01,204.72
CDR-D-2003159,2026-09-02 00:09:45,+25571422722,640027657171838,TZ-DAR-002,4G,tigo.internet,10.35,35.15,45.5,89,56.05,32.5,0.05,100.1
CDR-D-2003160,2026-09-06 20:37:06,+25565312705,640029605108260,TZ-TAB-001,3G,tigo.internet,1.87,5.67,7.54,82,2.2,126.2,0.93,16.58
CDR-D-2003161,2026-09-07 23:09:00,+25565172222,640023281217890,TZ-MAR-001,3G,tigo.internet,1.88,5.16,7.04,72,4.38,73.2,2.2,15.49
CDR-D-2003162,2026-09-06 09:33:53,+25567712916,640028534977387,TZ-ARU-002,4G,tigo.internet,77.1,274.95,352.05,31,47.13,41.6,0.18,774.5
CDR-D-2003163,2026-09-06 06:06:09,+25565815123,640025726050504,TZ-ZNZ-001,5G,tigo.internet,29.78,188.8,218.58,85,90.38,27.8,0.04,480.88
CDR-D-2003164,2026-09-05 20:29:58,+25565197328,640023730248478,TZ-ZNZ-002,4G,tigo.internet,17.8,86.19,103.99,60,40.51,30.0,0.37,228.79
CDR-D-2003165,2026-09-03 23:48:47,+25565225245,640029644330231,TZ-MOR-001,4G,tigo.internet,133.24,506.76,640.0,25,20.06,54.2,0.35,1408.01
CDR-D-2003166,2026-09-02 20:53:48,+25577753453,640025921252890,TZ-DAR-006,4G,tigo.corporate,129.13,453.97,583.1,59,18.68,35.7,0.18,1282.83
CDR-D-2003167,2026-09-02 12:45:12,+25567189691,640025289839506,TZ-TND-001,3G,tigo.pesa.app,30.68,78.2,108.89,47,6.35,134.7,2.16,0.0
CDR-D-2003168,2026-09-03 01:42:27,+25577509735,640027406726525,TZ-DAR-002,4G,tigo.internet,89.24,446.12,535.36,46,24.8,37.8,0.15,1177.78
CDR-D-2003169,2026-09-05 08:37:40,+25565535214,640022070025912,TZ-KIL-003,3G,tigo.pesa.app,23.15,58.49,81.64,87,5.0,87.9,1.16,0.0
CDR-D-2003170,2026-09-03 15:24:46,+25571290580,640021175617484,TZ-DAR-007,4G,tigo.internet,201.71,887.49,1089.2,4,27.02,31.5,0.37,2396.24
CDR-D-2003171,2026-09-01 22:50:53,+25565226169,640023046572593,TZ-SON-001,3G,tigo.internet,20.94,67.59,88.53,29,1.74,124.0,2.79,194.77
CDR-D-2003172,2026-09-03 01:37:32,+25567177103,640027656585531,TZ-KIL-001,4G,tigo.internet,77.6,281.84,359.44,38,19.92,51.5,0.36,790.76
CDR-D-2003173,2026-09-02 19:24:46,+25565976097,640021369702097,TZ-SNG-001,3G,tigo.pesa.app,7.52,20.25,27.77,72,6.96,70.8,0.97,0.0
CDR-D-2003174,2026-09-02 10:49:42,+25577479580,640025284391408,TZ-NJO-001,3G,tigo.internet,18.08,67.24,85.32,59,6.25,133.2,1.22,187.7
CDR-D-2003175,2026-09-05 04:01:10,+25577629996,640022033921654,TZ-NJO-001,3G,tigo.internet,20.4,60.64,81.04,80,5.3,104.6,1.13,178.29
CDR-D-2003176,2026-09-03 13:18:50,+25567267011,640029955180489,TZ-PEM-001,3G,tigo.corporate,30.61,84.55,115.17,13,2.71,138.3,0.63,253.37
CDR-D-2003177,2026-09-04 21:12:55,+25571156620,640027383213464,TZ-DOM-002,5G,tigo.internet,133.27,687.68,820.95,62,169.93,23.7,0.06,1806.1
CDR-D-2003178,2026-09-04 12:28:26,+25567340500,640029952650911,TZ-ARU-001,5G,tigo.internet,384.32,2451.07,2835.4,20,170.92,16.6,0.07,6237.88
CDR-D-2003179,2026-09-05 12:50:31,+25567670977,640023981279224,TZ-DAR-008,4G,tigo.mms,140.66,609.25,749.91,86,21.92,31.4,0.33,1649.81
CDR-D-2003180,2026-09-02 22:54:02,+25577433219,640028788469970,TZ-MWA-001,5G,tigo.pesa.app,189.72,1031.08,1220.8,33,279.46,25.4,0.1,0.0
CDR-D-2003181,2026-09-06 07:54:51,+25565112936,640029986384992,TZ-MWA-002,4G,tigo.internet,238.85,910.63,1149.48,55,27.62,54.3,0.18,2528.85
CDR-D-2003182,2026-09-07 01:52:32,+25577343170,640024067853612,TZ-MWA-001,5G,tigo.internet,232.77,1426.95,1659.73,61,103.72,14.8,0.06,3651.4
CDR-D-2003183,2026-09-06 15:22:43,+25567466975,640028394104918,TZ-TAB-001,3G,tigo.pesa.app,8.76,36.6,45.36,37,6.78,115.2,0.55,0.0
CDR-D-2003184,2026-09-06 14:12:42,+25565925954,640023940614579,TZ-DAR-004,5G,tigo.corporate,31.87,213.3,245.17,68,223.27,19.7,0.05,539.38
CDR-D-2003185,2026-09-02 03:51:35,+25565300845,640027374584386,TZ-ZNZ-001,5G,tigo.internet,34.38,236.15,270.54,69,229.99,18.3,0.09,595.18
CDR-D-2003186,2026-09-02 20:08:30,+25571641386,640024218845963,TZ-DAR-003,5G,tigo.internet,563.07,2667.83,3230.9,66,53.71,20.1,0.11,7107.98
CDR-D-2003187,2026-09-01 18:59:37,+25567892182,640024519858899,TZ-ZNZ-004,4G,tigo.pesa.app,72.7,249.72,322.42,18,24.8,37.2,0.28,0.0
CDR-D-2003188,2026-09-03 11:56:48,+25577326956,640027835787787,TZ-ARU-001,5G,tigo.internet,523.43,2630.62,3154.06,11,231.55,18.3,0.09,6938.92
CDR-D-2003189,2026-09-02 00:16:07,+25571988324,640025756663747,TZ-DOM-003,4G,tigo.internet,158.05,739.78,897.84,56,57.24,51.7,0.21,1975.24
CDR-D-2003190,2026-09-06 14:55:12,+25571475727,640023538897827,TZ-TAR-001,3G,tigo.internet,8.46,37.38,45.84,64,2.74,105.5,1.62,100.84
CDR-D-2003191,2026-09-04 09:58:51,+25567741390,640023271782991,TZ-DAR-007,4G,tigo.internet,21.47,132.31,153.78,51,53.97,30.2,0.27,338.32
CDR-D-2003192,2026-09-03 11:08:37,+25571704430,640028150791910,TZ-SNG-001,3G,tigo.corporate,4.54,15.93,20.47,14,6.23,101.8,2.77,45.03
CDR-D-2003193,2026-09-07 19:23:25,+25567293595,640026588216930,TZ-ZNZ-004,4G,tigo.corporate,71.62,275.78,347.4,32,40.77,43.1,0.3,764.28
CDR-D-2003194,2026-09-03 07:07:04,+25567983456,640024709911999,TZ-MBY-001,4G,tigo.corporate,23.41,106.81,130.22,4,58.52,40.2,0.32,286.49
CDR-D-2003195,2026-09-01 00:23:59,+25577593975,640028460108930,TZ-SON-001,3G,tigo.pesa.app,19.82,57.96,77.78,53,1.56,81.4,2.41,0.0
CDR-D-2003196,2026-09-05 10:10:28,+25565499454,640027325684046,TZ-MWA-003,4G,tigo.internet,115.73,567.47,683.19,36,28.23,45.5,0.38,1503.02
CDR-D-2003197,2026-09-03 16:35:33,+25571993140,640027586857685,TZ-MBY-002,4G,tigo.internet,101.93,573.43,675.36,25,12.88,27.3,0.22,1485.8
CDR-D-2003198,2026-09-05 04:46:48,+25565460934,640023765321240,TZ-TAR-001,3G,tigo.internet,10.24,28.52,38.76,84,4.74,128.8,1.38,85.26
CDR-D-2003199,2026-09-03 10:50:46,+25571701804,640029257061242,TZ-MWA-003,4G,tigo.internet,143.88,768.88,912.76,7,53.54,44.9,0.3,2008.07
CDR-D-2003200,2026-09-07 05:45:20,+25567570700,640029206283313,TZ-DAR-012,5G,tigo.internet,189.78,1562.67,1752.45,50,259.3,23.9,0.11,3855.39
CDR-D-2003201,2026-09-01 18:39:07,+25577471921,640027744459607,TZ-DAR-010,4G,tigo.internet,68.62,308.54,377.16,89,27.47,45.7,0.16,829.76
CDR-D-2003202,2026-09-02 01:12:22,+25565143884,640024099552003,TZ-PWA-001,4G,tigo.mms,153.55,854.01,1007.56,14,18.35,32.9,0.41,2216.63
CDR-D-2003203,2026-09-02 14:00:44,+25565648501,640027132061410,TZ-MWA-001,5G,tigo.corporate,52.54,266.89,319.42,3,212.72,12.3,0.1,702.73
CDR-D-2003204,2026-09-04 08:35:30,+25577204555,640022962491159,TZ-MBY-001,4G,tigo.internet,65.21,311.69,376.91,84,54.66,49.2,0.08,829.19
CDR-D-2003205,2026-09-06 05:36:51,+25565950083,640028254773516,TZ-DAR-004,5G,tigo.corporate,264.09,1931.07,2195.16,10,171.57,18.5,0.13,4829.35
CDR-D-2003206,2026-09-04 21:37:08,+25567929527,640022035989065,TZ-DAR-001,5G,tigo.pesa.app,160.11,776.8,936.91,20,176.29,21.3,0.13,0.0
CDR-D-2003207,2026-09-01 23:33:47,+25571434617,640026333223513,TZ-KIL-002,3G,tigo.internet,24.78,73.37,98.16,17,3.33,130.4,1.0,215.94
CDR-D-2003208,2026-09-07 21:15:43,+25567937302,640021749459431,TZ-DAR-002,4G,tigo.corporate,86.17,449.98,536.15,35,41.7,45.5,0.14,1179.54
CDR-D-2003209,2026-09-05 22:50:26,+25577801569,640024900179544,TZ-MWA-001,5G,tigo.pesa.app,441.21,2344.19,2785.4,71,170.15,20.7,0.13,0.0
CDR-D-2003210,2026-09-02 12:16:57,+25565528459,640029841554539,TZ-PWA-002,4G,tigo.internet,92.04,487.8,579.83,57,43.66,48.7,0.07,1275.64
CDR-D-2003211,2026-09-05 09:59:56,+25571576773,640022449047673,TZ-DAR-014,3G,tigo.internet,16.37,66.6,82.97,9,3.14,107.9,1.39,182.53
CDR-D-2003212,2026-09-01 16:22:52,+25577285225,640027846389041,TZ-DAR-008,4G,tigo.corporate,21.32,76.26,97.58,64,17.49,46.6,0.14,214.68
CDR-D-2003213,2026-09-02 03:02:31,+25565562104,640028812525969,TZ-DAR-008,4G,tigo.corporate,145.44,922.73,1068.17,44,37.13,36.8,0.1,2349.98
CDR-D-2003214,2026-09-04 08:59:27,+25567839525,640028979273911,TZ-KAH-001,4G,tigo.internet,15.38,69.46,84.84,86,32.75,46.9,0.28,186.64
CDR-D-2003215,2026-09-01 09:49:44,+25567993891,640026903558431,TZ-ARU-003,4G,tigo.internet,69.34,236.78,306.12,5,53.59,50.5,0.42,673.47
CDR-D-2003216,2026-09-07 06:55:05,+25577936865,640023269449477,TZ-MTW-001,4G,tigo.internet,17.31,64.75,82.06,78,22.87,51.2,0.07,180.54
CDR-D-2003217,2026-09-06 01:30:28,+25565862398,640029473523940,TZ-ZNZ-003,4G,tigo.pesa.app,69.54,303.62,373.17,44,23.84,39.8,0.38,0.0
CDR-D-2003218,2026-09-02 14:54:04,+25565226124,640022928610987,TZ-MWA-002,4G,tigo.pesa.app,17.26,63.79,81.05,62,60.61,29.0,0.44,0.0
CDR-D-2003219,2026-09-02 06:37:59,+25567983788,640024731897202,TZ-TAB-001,3G,tigo.internet,12.93,34.36,47.29,59,4.35,134.1,1.08,104.04
CDR-D-2003220,2026-09-04 14:44:14,+25565166175,640024455101626,TZ-DAR-009,4G,tigo.internet,137.69,904.21,1041.9,10,15.73,31.5,0.26,2292.18
CDR-D-2003221,2026-09-05 01:17:28,+25571588002,640022317723211,TZ-SON-001,3G,tigo.internet,24.18,75.59,99.77,24,1.51,78.7,1.68,219.49
CDR-D-2003222,2026-09-02 09:00:21,+25577780714,640022362721798,TZ-TAN-002,3G,tigo.internet,22.66,77.18,99.83,12,2.13,92.8,1.77,219.63
CDR-D-2003223,2026-09-04 18:42:34,+25567479742,640023436297208,TZ-DOM-003,4G,tigo.corporate,102.74,458.22,560.96,73,30.31,33.2,0.18,1234.11
CDR-D-2003224,2026-09-07 02:56:49,+25571528644,640024801044279,TZ-PEM-001,3G,tigo.internet,4.07,12.66,16.73,54,2.37,92.2,1.05,36.8
CDR-D-2003225,2026-09-01 01:57:42,+25577170304,640025319029553,TZ-GEI-001,4G,tigo.pesa.app,44.22,204.42,248.64,31,17.54,43.9,0.26,0.0
CDR-D-2003226,2026-09-03 00:33:32,+25565994863,640023875420006,TZ-MOR-001,4G,tigo.internet,240.72,808.96,1049.67,82,51.6,30.6,0.14,2309.28
CDR-D-2003227,2026-09-06 23:37:06,+25567236369,640024208964711,TZ-KIL-003,3G,tigo.internet,14.13,50.12,64.24,73,2.21,131.3,2.61,141.34
CDR-D-2003228,2026-09-04 07:24:58,+25567430036,640026859140780,TZ-TAN-003,3G,tigo.pesa.app,6.12,23.34,29.45,88,2.68,119.6,0.74,0.0
CDR-D-2003229,2026-09-05 17:25:41,+25565257880,640022761091683,TZ-ARU-002,4G,tigo.internet,24.72,132.05,156.77,75,53.75,27.9,0.4,344.9
CDR-D-2003230,2026-09-03 17:22:22,+25565674721,640024534096467,TZ-PWA-001,4G,tigo.internet,16.23,73.73,89.96,82,15.93,47.9,0.34,197.92
CDR-D-2003231,2026-09-05 01:38:49,+25571141316,640021184146454,TZ-PWA-001,4G,tigo.internet,170.49,688.29,858.79,8,33.85,48.8,0.19,1889.33
CDR-D-2003232,2026-09-07 02:48:37,+25565138436,640027664045502,TZ-ZNZ-002,4G,tigo.pesa.app,56.0,304.38,360.38,35,34.56,39.7,0.11,0.0
CDR-D-2003233,2026-09-04 07:40:04,+25565528459,640029841554539,TZ-PWA-002,4G,tigo.internet,133.23,676.91,810.14,39,55.33,38.2,0.28,1782.31
CDR-D-2003234,2026-09-03 11:26:47,+25571702891,640024528828126,TZ-KIL-002,3G,tigo.internet,9.62,39.46,49.09,60,2.16,95.6,0.66,107.99
CDR-D-2003235,2026-09-05 12:16:19,+25565160101,640025529503814,TZ-DAR-013,5G,tigo.corporate,42.9,202.08,244.98,47,200.77,24.8,0.05,538.96
CDR-D-2003236,2026-09-03 20:12:26,+25567172306,640022465576748,TZ-KAH-001,4G,tigo.internet,81.93,540.34,622.27,15,33.26,34.4,0.17,1369.0
CDR-D-2003237,2026-09-07 00:48:20,+25577432061,640022549195708,TZ-DAR-006,4G,tigo.internet,188.2,777.97,966.17,52,15.77,29.1,0.26,2125.58
