cdr_id,timestamp,calling_msisdn,called_msisdn,call_direction,call_type,duration_sec,termination_cause,call_status,cell_id,interconnect_operator,retail_revenue_tzs,settlement_mtr_tzs,erlang_fraction,is_dropped,is_simbox_flag,is_wangiri_flag
CDR-V-1005163,2026-09-04 20:30:03,+25571593002,+25578455189,MT (Mobile Terminated),VoLTE,121,NORMAL_CLEARING,ANSWERED,TZ-KIL-003,AIRTEL,135.0,46.8,0.033611,0,0,0
CDR-V-1005164,2026-09-04 20:02:12,+25567797118,+25578870335,MT (Mobile Terminated),2G_CS,38,UPLINK_INTERFERENCE,DROPPED,TZ-BUK-001,AIRTEL,45.0,15.6,0.010556,1,0,0
CDR-V-1005165,2026-09-04 20:24:01,+25567613317,+25565511223,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-ZNZ-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005166,2026-09-04 20:28:46,+25567395442,+25578719090,MT (Mobile Terminated),2G_CS,18,UPLINK_INTERFERENCE,DROPPED,TZ-DAR-004,AIRTEL,45.0,15.6,0.005,1,0,0
CDR-V-1005167,2026-09-04 20:51:32,+25577863036,+25576822765,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DOM-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1005168,2026-09-04 20:14:05,+25567620566,+25565916451,MT (Mobile Terminated),2G_CS,295,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-003,TIGO_ON_NET,150.0,0.0,0.081944,0,0,0
CDR-V-1005169,2026-09-04 20:46:24,+25577209385,+25571163767,MO (Mobile Originated),2G_CS,65,NORMAL_CLEARING,ANSWERED,TZ-DAR-003,TIGO_ON_NET,60.0,0.0,0.018056,0,0,0
CDR-V-1005170,2026-09-04 20:10:28,+25567584867,+25577441214,MT (Mobile Terminated),VoLTE,321,NORMAL_CLEARING,ANSWERED,TZ-DAR-003,TIGO_ON_NET,180.0,0.0,0.089167,0,0,0
CDR-V-1005171,2026-09-04 20:04:26,+25577819636,+25575772075,MT (Mobile Terminated),3G_CS,80,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-003,VODACOM,90.0,31.2,0.022222,0,0,0
CDR-V-1005172,2026-09-04 20:15:15,+25565587888,+25574520872,MO (Mobile Originated),VoLTE,32,NORMAL_CLEARING,ANSWERED,TZ-DAR-011,VODACOM,45.0,15.6,0.008889,0,0,0
CDR-V-1005173,2026-09-04 20:15:28,+25577688760,+25571874916,MT (Mobile Terminated),3G_CS,328,NORMAL_CLEARING,ANSWERED,TZ-MAR-001,TIGO_ON_NET,180.0,0.0,0.091111,0,0,0
CDR-V-1005174,2026-09-04 20:22:05,+25577320869,+25571765650,MT (Mobile Terminated),VoLTE,101,NORMAL_CLEARING,ANSWERED,TZ-ARU-003,TIGO_ON_NET,60.0,0.0,0.028056,0,0,0
CDR-V-1005175,2026-09-04 20:40:01,+25577414754,+25562709668,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MAR-001,HALOTEL,0.0,0.0,0.0,0,0,0
CDR-V-1005176,2026-09-04 20:09:26,+25577500156,+25577629357,MO (Mobile Originated),VoLTE,48,NORMAL_CLEARING,ANSWERED,TZ-TAN-002,TIGO_ON_NET,30.0,0.0,0.013333,0,0,0
CDR-V-1005177,2026-09-04 20:53:41,+25565971968,+25576522293,MT (Mobile Terminated),VoLTE,195,NORMAL_CLEARING,ANSWERED,TZ-TAN-003,VODACOM,180.0,62.4,0.054167,0,0,0
CDR-V-1005178,2026-09-04 20:41:51,+25571735604,+25565297987,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-ARU-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005179,2026-09-04 20:01:52,+25567716006,+25576890901,MO (Mobile Originated),3G_CS,55,NORMAL_CLEARING,ANSWERED,TZ-KIG-001,VODACOM,45.0,15.6,0.015278,0,0,0
CDR-V-1005180,2026-09-04 20:05:18,+25567298202,+25571633586,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-SON-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005181,2026-09-04 20:03:10,+25571130710,+25562276920,MT (Mobile Terminated),VoLTE,127,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,HALOTEL,135.0,46.8,0.035278,0,0,0
CDR-V-1005182,2026-09-04 21:59:23,+25571996151,+25576792220,MT (Mobile Terminated),2G_CS,0,USER_BUSY,BUSY,TZ-TAB-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1005183,2026-09-04 21:33:07,+25577819678,+25574598200,MO (Mobile Originated),3G_CS,188,NORMAL_CLEARING,ANSWERED,TZ-DAR-014,VODACOM,180.0,62.4,0.052222,0,0,0
CDR-V-1005184,2026-09-04 21:28:53,+25577627276,+25571822530,MO (Mobile Originated),VoLTE,245,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,TIGO_ON_NET,0.0,0.0,0.068056,0,1,0
CDR-V-1005185,2026-09-04 21:56:07,+25565979908,+25567296353,MT (Mobile Terminated),VoLTE,76,NORMAL_CLEARING,ANSWERED,TZ-TAN-001,TIGO_ON_NET,60.0,0.0,0.021111,0,0,0
CDR-V-1005186,2026-09-04 21:07:54,+25565533020,+25575396871,MO (Mobile Originated),3G_CS,33,RADIO_LINK_FAILURE,DROPPED,TZ-DAR-004,VODACOM,45.0,15.6,0.009167,1,0,0
CDR-V-1005187,2026-09-04 21:01:43,+25565456717,+25569476797,MO (Mobile Originated),2G_CS,320,NORMAL_CLEARING,ANSWERED,TZ-DAR-009,AIRTEL,270.0,93.6,0.088889,0,0,0
CDR-V-1005188,2026-09-04 21:19:52,+25571116703,+25565328374,MO (Mobile Originated),2G_CS,280,NORMAL_CLEARING,ANSWERED,TZ-PEM-001,TIGO_ON_NET,150.0,0.0,0.077778,0,0,0
CDR-V-1005189,2026-09-04 21:52:15,+25577756912,+25565846372,MO (Mobile Originated),2G_CS,27,NORMAL_CLEARING,ANSWERED,TZ-SHI-001,TIGO_ON_NET,30.0,0.0,0.0075,0,0,0
CDR-V-1005190,2026-09-04 21:38:35,+25571541550,+25565471277,MT (Mobile Terminated),VoLTE,77,NORMAL_CLEARING,ANSWERED,TZ-DAR-009,TIGO_ON_NET,60.0,0.0,0.021389,0,0,0
CDR-V-1005191,2026-09-04 21:12:51,+25567388660,+25565226619,MO (Mobile Originated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-SHI-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005192,2026-09-04 21:59:22,+25571186243,+25574888047,MO (Mobile Originated),2G_CS,21,NORMAL_CLEARING,ANSWERED,TZ-KAH-001,VODACOM,45.0,15.6,0.005833,0,0,0
CDR-V-1005193,2026-09-04 21:48:06,+25571124125,+25571208626,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-PWA-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005194,2026-09-04 21:04:42,+25565911982,+25576104746,MT (Mobile Terminated),VoLTE,85,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-002,VODACOM,90.0,31.2,0.023611,0,0,0
CDR-V-1005195,2026-09-04 21:46:36,+25567778058,+25573560245,MO (Mobile Originated),VoLTE,307,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,TTCL,270.0,93.6,0.085278,0,0,0
CDR-V-1005196,2026-09-04 21:50:12,+25567674213,+25674949316,MO (Mobile Originated),3G_CS,310,NORMAL_CLEARING,ANSWERED,TZ-MWA-003,INTL_UGANDA,1500.0,720.0,0.086111,0,0,0
CDR-V-1005197,2026-09-04 21:01:34,+25571792244,+25577564007,MO (Mobile Originated),3G_CS,164,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-002,TIGO_ON_NET,90.0,0.0,0.045556,0,0,0
CDR-V-1005198,2026-09-04 21:33:36,+25567293458,+25567917107,MT (Mobile Terminated),2G_CS,288,NORMAL_CLEARING,ANSWERED,TZ-TAN-003,TIGO_ON_NET,150.0,0.0,0.08,0,0,0
CDR-V-1005199,2026-09-04 21:40:06,+25577551758,+25565837488,MO (Mobile Originated),VoLTE,143,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,TIGO_ON_NET,90.0,0.0,0.039722,0,0,0
CDR-V-1005200,2026-09-04 21:12:03,+25577637966,+25578241571,MT (Mobile Terminated),VoLTE,192,NORMAL_CLEARING,ANSWERED,TZ-TAN-001,AIRTEL,180.0,62.4,0.053333,0,0,0
CDR-V-1005201,2026-09-04 21:09:04,+25571737460,+25577350017,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-PWA-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005202,2026-09-04 21:11:18,+25577715519,+25577904519,MT (Mobile Terminated),VoLTE,112,NORMAL_CLEARING,ANSWERED,TZ-TAN-003,TIGO_ON_NET,60.0,0.0,0.031111,0,0,0
CDR-V-1005203,2026-09-04 21:06:48,+25565466718,+25568665665,MO (Mobile Originated),3G_CS,288,NORMAL_CLEARING,ANSWERED,TZ-KAH-001,AIRTEL,225.0,78.0,0.08,0,0,0
CDR-V-1005204,2026-09-04 21:16:02,+25565779068,+25576675638,MT (Mobile Terminated),2G_CS,0,USER_BUSY,BUSY,TZ-DAR-009,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1005205,2026-09-04 21:17:25,+25565231945,+25577456209,MO (Mobile Originated),2G_CS,183,NORMAL_CLEARING,ANSWERED,TZ-MBY-001,TIGO_ON_NET,120.0,0.0,0.050833,0,0,0
CDR-V-1005206,2026-09-04 21:45:44,+25565628370,+25577141488,MO (Mobile Originated),3G_CS,248,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-001,TIGO_ON_NET,150.0,0.0,0.068889,0,0,0
CDR-V-1005207,2026-09-04 21:56:41,+25571220294,+25568855284,MT (Mobile Terminated),VoLTE,296,NORMAL_CLEARING,ANSWERED,TZ-ARU-001,AIRTEL,225.0,78.0,0.082222,0,0,0
CDR-V-1005208,2026-09-04 21:51:33,+25571528379,+25575331416,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-ZNZ-004,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1005209,2026-09-04 21:11:02,+25571352468,+25571271663,MO (Mobile Originated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-ARU-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005210,2026-09-04 21:16:46,+25565688132,+25576212917,MT (Mobile Terminated),2G_CS,0,USER_BUSY,BUSY,TZ-NJO-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1005211,2026-09-04 21:51:28,+25567244935,+25577776936,MT (Mobile Terminated),VoLTE,147,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,TIGO_ON_NET,90.0,0.0,0.040833,0,0,0
CDR-V-1005212,2026-09-04 21:56:17,+25577181247,+25575593438,MO (Mobile Originated),3G_CS,48,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,VODACOM,45.0,15.6,0.013333,0,0,0
CDR-V-1005213,2026-09-04 21:27:09,+25567236384,+25577808957,MO (Mobile Originated),3G_CS,338,NORMAL_CLEARING,ANSWERED,TZ-ARU-001,TIGO_ON_NET,180.0,0.0,0.093889,0,0,0
CDR-V-1005214,2026-09-04 21:28:21,+25577557244,+25571270595,MO (Mobile Originated),VoLTE,198,NORMAL_CLEARING,ANSWERED,TZ-SNG-001,TIGO_ON_NET,120.0,0.0,0.055,0,0,0
CDR-V-1005215,2026-09-04 21:26:53,+25571721313,+25567121399,MT (Mobile Terminated),3G_CS,319,NORMAL_CLEARING,ANSWERED,TZ-KIG-001,TIGO_ON_NET,180.0,0.0,0.088611,0,0,0
CDR-V-1005216,2026-09-04 21:13:33,+25577165646,+25567735432,MT (Mobile Terminated),VoLTE,332,NORMAL_CLEARING,ANSWERED,TZ-KIG-001,TIGO_ON_NET,180.0,0.0,0.092222,0,0,0
CDR-V-1005217,2026-09-04 21:41:52,+25565760120,+25565358899,MT (Mobile Terminated),VoLTE,21,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,TIGO_ON_NET,30.0,0.0,0.005833,0,0,0
CDR-V-1005218,2026-09-04 21:06:47,+25567937302,+25571822812,MT (Mobile Terminated),VoLTE,282,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,TIGO_ON_NET,150.0,0.0,0.078333,0,0,0
CDR-V-1005219,2026-09-04 21:51:37,+25571353495,+25576460242,MT (Mobile Terminated),3G_CS,336,NORMAL_CLEARING,ANSWERED,TZ-DAR-013,VODACOM,270.0,93.6,0.093333,0,0,0
CDR-V-1005220,2026-09-04 21:21:49,+25571378199,+25569158101,MT (Mobile Terminated),VoLTE,0,USER_BUSY,BUSY,TZ-DOM-001,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1005221,2026-09-04 21:16:48,+25567218733,+25571363886,MO (Mobile Originated),VoLTE,73,NORMAL_CLEARING,ANSWERED,TZ-MBY-002,TIGO_ON_NET,60.0,0.0,0.020278,0,0,0
CDR-V-1005222,2026-09-04 21:35:41,+25565974625,+25571694528,MT (Mobile Terminated),VoLTE,86,NORMAL_CLEARING,ANSWERED,TZ-TAN-001,TIGO_ON_NET,60.0,0.0,0.023889,0,0,0
CDR-V-1005223,2026-09-04 21:12:53,+25565481969,+25565679820,MT (Mobile Terminated),VoLTE,115,NORMAL_CLEARING,ANSWERED,TZ-DAR-005,TIGO_ON_NET,60.0,0.0,0.031944,0,0,0
CDR-V-1005224,2026-09-04 21:13:28,+25565827981,+25575881586,MT (Mobile Terminated),VoLTE,296,NORMAL_CLEARING,ANSWERED,TZ-SON-001,VODACOM,225.0,78.0,0.082222,0,0,0
CDR-V-1005225,2026-09-04 21:10:39,+25565226889,+25575696104,MO (Mobile Originated),VoLTE,279,NORMAL_CLEARING,ANSWERED,TZ-KIL-001,VODACOM,225.0,78.0,0.0775,0,0,0
CDR-V-1005226,2026-09-04 21:34:00,+25577921794,+25577611864,MT (Mobile Terminated),2G_CS,108,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-004,TIGO_ON_NET,60.0,0.0,0.03,0,0,0
CDR-V-1005227,2026-09-04 21:29:12,+25577958271,+25571391381,MT (Mobile Terminated),2G_CS,86,NORMAL_CLEARING,ANSWERED,TZ-ARU-001,TIGO_ON_NET,60.0,0.0,0.023889,0,0,0
CDR-V-1005228,2026-09-04 21:33:58,+25567378035,+25571733112,MO (Mobile Originated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-SNG-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005229,2026-09-04 21:17:28,+25567106887,+25565635099,MO (Mobile Originated),3G_CS,0,USER_BUSY,BUSY,TZ-DOM-003,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005230,2026-09-04 21:50:02,+25565745414,+25571383488,MT (Mobile Terminated),VoLTE,65,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,TIGO_ON_NET,60.0,0.0,0.018056,0,0,0
CDR-V-1005231,2026-09-04 21:47:31,+25577446198,+25577327002,MT (Mobile Terminated),VoLTE,103,NORMAL_CLEARING,ANSWERED,TZ-MTW-001,TIGO_ON_NET,60.0,0.0,0.028611,0,0,0
CDR-V-1005232,2026-09-04 21:31:47,+25571817303,+25565433019,MO (Mobile Originated),2G_CS,51,NORMAL_CLEARING,ANSWERED,TZ-ARU-003,TIGO_ON_NET,30.0,0.0,0.014167,0,0,0
CDR-V-1005233,2026-09-04 21:36:00,+25565977740,+25577746165,MT (Mobile Terminated),VoLTE,236,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,TIGO_ON_NET,120.0,0.0,0.065556,0,0,0
CDR-V-1005234,2026-09-04 21:55:01,+25577443254,+25567620015,MO (Mobile Originated),3G_CS,225,NORMAL_CLEARING,ANSWERED,TZ-KAH-001,TIGO_ON_NET,120.0,0.0,0.0625,0,0,0
CDR-V-1005235,2026-09-04 21:35:21,+25571364168,+25565861275,MO (Mobile Originated),VoLTE,193,NORMAL_CLEARING,ANSWERED,TZ-MAR-001,TIGO_ON_NET,120.0,0.0,0.053611,0,0,0
CDR-V-1005236,2026-09-04 21:12:46,+25577563638,+25567697750,MT (Mobile Terminated),VoLTE,291,NORMAL_CLEARING,ANSWERED,TZ-MBY-001,TIGO_ON_NET,150.0,0.0,0.080833,0,0,0
CDR-V-1005237,2026-09-04 21:04:49,+25565440786,+25562383412,MO (Mobile Originated),2G_CS,129,NORMAL_CLEARING,ANSWERED,TZ-SON-001,HALOTEL,135.0,46.8,0.035833,0,0,0
CDR-V-1005238,2026-09-04 21:37:42,+25571697347,+25568507046,MO (Mobile Originated),VoLTE,296,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,AIRTEL,0.0,76.96,0.082222,0,1,0
CDR-V-1005239,2026-09-04 21:53:19,+25565305507,+25576493663,MO (Mobile Originated),3G_CS,0,USER_BUSY,BUSY,TZ-DAR-008,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1005240,2026-09-04 21:37:36,+25567591341,+25574604223,MO (Mobile Originated),3G_CS,86,NORMAL_CLEARING,ANSWERED,TZ-DAR-003,VODACOM,90.0,31.2,0.023889,0,0,0
CDR-V-1005241,2026-09-04 21:28:15,+25565736446,+25577309279,MT (Mobile Terminated),2G_CS,254,NORMAL_CLEARING,ANSWERED,TZ-ARU-003,TIGO_ON_NET,150.0,0.0,0.070556,0,0,0
CDR-V-1005242,2026-09-04 21:07:24,+25567151470,+25565455696,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-GEI-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005243,2026-09-04 21:32:06,+25577262316,+25567775114,MO (Mobile Originated),VoLTE,262,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,TIGO_ON_NET,0.0,0.0,0.072778,0,1,0
CDR-V-1005244,2026-09-04 21:00:12,+25565496252,+25565174953,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-008,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005245,2026-09-04 21:55:12,+25571859984,+25577196107,MO (Mobile Originated),3G_CS,45,NORMAL_CLEARING,ANSWERED,TZ-DAR-004,TIGO_ON_NET,30.0,0.0,0.0125,0,0,0
CDR-V-1005246,2026-09-04 21:21:29,+25567201866,+25571457513,MO (Mobile Originated),VoLTE,333,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,TIGO_ON_NET,180.0,0.0,0.0925,0,0,0
CDR-V-1005247,2026-09-04 21:05:07,+25571697347,+25575468051,MO (Mobile Originated),VoLTE,267,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,VODACOM,0.0,69.42,0.074167,0,1,0
CDR-V-1005248,2026-09-04 21:59:02,+25577985049,+25574126748,MT (Mobile Terminated),2G_CS,0,USER_BUSY,BUSY,TZ-DOM-003,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1005249,2026-09-04 21:41:10,+25565856215,+25578403088,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MOR-001,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1005250,2026-09-04 21:29:57,+25571591868,+25561625410,MT (Mobile Terminated),VoLTE,0,TRUNK_CIRCUIT_CONGESTION,CONGESTION_BLOCKED,TZ-DAR-014,HALOTEL,0.0,0.0,0.0,0,0,0
CDR-V-1005251,2026-09-04 21:12:25,+25567346120,+25574247626,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MTW-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1005252,2026-09-04 21:33:20,+25577896651,+25569438734,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-TAR-001,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1005253,2026-09-04 21:14:10,+25577868136,+25565203829,MT (Mobile Terminated),VoLTE,83,NORMAL_CLEARING,ANSWERED,TZ-MWA-003,TIGO_ON_NET,60.0,0.0,0.023056,0,0,0
CDR-V-1005254,2026-09-04 21:01:36,+25567236369,+25567616887,MT (Mobile Terminated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-KIL-003,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005255,2026-09-04 21:48:27,+25577599694,+25577745962,MO (Mobile Originated),3G_CS,104,NORMAL_CLEARING,ANSWERED,TZ-TAN-003,TIGO_ON_NET,60.0,0.0,0.028889,0,0,0
CDR-V-1005256,2026-09-04 21:36:16,+25571317062,+25571225136,MT (Mobile Terminated),3G_CS,253,NORMAL_CLEARING,ANSWERED,TZ-GEI-001,TIGO_ON_NET,150.0,0.0,0.070278,0,0,0
CDR-V-1005257,2026-09-04 21:30:22,+25577562139,+25575763380,MT (Mobile Terminated),VoLTE,112,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,VODACOM,90.0,31.2,0.031111,0,0,0
CDR-V-1005258,2026-09-04 21:27:27,+25565752483,+25575687296,MO (Mobile Originated),VoLTE,24,NORMAL_CLEARING,ANSWERED,TZ-GEI-001,VODACOM,45.0,15.6,0.006667,0,0,0
CDR-V-1005259,2026-09-04 21:13:36,+25577531071,+25578582987,MO (Mobile Originated),VoLTE,366,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,AIRTEL,0.0,95.16,0.101667,0,1,0
CDR-V-1005260,2026-09-04 21:03:42,+25571533843,+25575402857,MT (Mobile Terminated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MTW-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1005261,2026-09-04 21:12:51,+25567270395,+25574421963,MO (Mobile Originated),VoLTE,167,NORMAL_CLEARING,ANSWERED,TZ-KIG-001,VODACOM,135.0,46.8,0.046389,0,0,0
CDR-V-1005262,2026-09-04 21:35:08,+25577557244,+25575264380,MT (Mobile Terminated),2G_CS,296,NORMAL_CLEARING,ANSWERED,TZ-SNG-001,VODACOM,225.0,78.0,0.082222,0,0,0
CDR-V-1005263,2026-09-04 21:19:14,+25567110048,+25567308777,MT (Mobile Terminated),2G_CS,272,NORMAL_CLEARING,ANSWERED,TZ-NJO-001,TIGO_ON_NET,150.0,0.0,0.075556,0,0,0
CDR-V-1005264,2026-09-04 21:09:40,+25565883377,+25567596280,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-KIL-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005265,2026-09-04 21:50:41,+25565122613,+25569428126,MO (Mobile Originated),VoLTE,238,NORMAL_CLEARING,ANSWERED,TZ-TAR-001,AIRTEL,180.0,62.4,0.066111,0,0,0
CDR-V-1005266,2026-09-04 21:58:22,+25567293458,+25568594351,MT (Mobile Terminated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-TAN-003,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1005267,2026-09-04 21:15:08,+25571857886,+25568890272,MT (Mobile Terminated),VoLTE,88,NORMAL_CLEARING,ANSWERED,TZ-PWA-001,AIRTEL,90.0,31.2,0.024444,0,0,0
CDR-V-1005268,2026-09-04 21:15:43,+25567691881,+25565650815,MT (Mobile Terminated),2G_CS,0,USER_BUSY,BUSY,TZ-ZNZ-004,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005269,2026-09-04 21:43:11,+25571759675,+25574164099,MT (Mobile Terminated),VoLTE,283,NORMAL_CLEARING,ANSWERED,TZ-DOM-001,VODACOM,225.0,78.0,0.078611,0,0,0
CDR-V-1005270,2026-09-04 21:18:06,+25577652542,+25561596957,MO (Mobile Originated),2G_CS,86,NORMAL_CLEARING,ANSWERED,TZ-DOM-002,HALOTEL,90.0,31.2,0.023889,0,0,0
CDR-V-1005271,2026-09-04 21:15:35,+25571304753,+25577866686,MO (Mobile Originated),VoLTE,294,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-001,TIGO_ON_NET,150.0,0.0,0.081667,0,0,0
CDR-V-1005272,2026-09-04 21:21:45,+25571364168,+25578854672,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MAR-001,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1005273,2026-09-04 21:17:45,+25577219879,+25567973333,MO (Mobile Originated),VoLTE,42,NORMAL_CLEARING,ANSWERED,TZ-DOM-003,TIGO_ON_NET,30.0,0.0,0.011667,0,0,0
CDR-V-1005274,2026-09-04 22:41:34,+25565691353,+25571701225,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MWA-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1005275,2026-09-04 22:19:20,+25577140666,+25578308598,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-KIG-001,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1005276,2026-09-04 22:16:59,+25567213609,+25577910655,MT (Mobile Terminated),2G_CS,55,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,TIGO_ON_NET,30.0,0.0,0.015278,0,0,0
CDR-V-1005277,2026-09-04 22:04:25,+25565573209,+25574678632,MO (Mobile Originated),VoLTE,51,NORMAL_CLEARING,ANSWERED,TZ-KIL-002,VODACOM,45.0,15.6,0.014167,0,0,0
CDR-V-1005278,2026-09-04 22:42:14,+25565115658,+25567710190,MO (Mobile Originated),VoLTE,182,NORMAL_CLEARING,ANSWERED,TZ-ARU-002,TIGO_ON_NET,120.0,0.0,0.050556,0,0,0
CDR-V-1005279,2026-09-04 22:28:04,+25565516869,+25565175574,MO (Mobile Originated),VoLTE,57,NORMAL_CLEARING,ANSWERED,TZ-TAR-001,TIGO_ON_NET,30.0,0.0,0.015833,0,0,0
CDR-V-1005280,2026-09-04 22:34:22,+25567386643,+25569400389,MT (Mobile Terminated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MAR-001,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1005281,2026-09-04 22:56:14,+25577491329,+25577955744,MO (Mobile Originated),2G_CS,26,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,TIGO_ON_NET,30.0,0.0,0.007222,0,0,0
CDR-V-1005282,2026-09-04 22:50:53,+25577735612,+25567312730,MT (Mobile Terminated),2G_CS,89,NORMAL_CLEARING,ANSWERED,TZ-DAR-003,TIGO_ON_NET,60.0,0.0,0.024722,0,0,0
CDR-V-1005283,2026-09-04 22:12:01,+25567372148,+25562837147,MT (Mobile Terminated),VoLTE,223,NORMAL_CLEARING,ANSWERED,TZ-DAR-008,HALOTEL,180.0,62.4,0.061944,0,0,0
CDR-V-1005284,2026-09-04 22:52:58,+25577100716,+25576911486,MO (Mobile Originated),VoLTE,93,RADIO_LINK_FAILURE,DROPPED,TZ-DAR-002,VODACOM,90.0,31.2,0.025833,1,0,0
CDR-V-1005285,2026-09-04 22:33:27,+25577292259,+25562709212,MO (Mobile Originated),2G_CS,83,NORMAL_CLEARING,ANSWERED,TZ-GEI-001,HALOTEL,90.0,31.2,0.023056,0,0,0
